,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
KRT19,0.0037163955,0.0033117111,-0.0024363613,-0.0059742257,0.001691007,-0.0021911182,0.0013942017,0.0018838515,-0.00080164534,-9.065842e-05,-0.0016088265,0.0027510305,0.0020571144,0.0023977566,-0.002748393,-0.0028491623,0.0057061533,-0.0028943336,0.006621818,-0.0031400507,0.0012831987,-0.0024563586,0.002240614,-0.0022388767,-0.0027130975,0.0026035355,-0.0011831017,-0.0006669082,0.005417955,-0.0028478033,0.0025243373,0.0044862665,0.0014273734,0.0015134834,0.00078306743,0.003220718,-0.0018487718,-0.0032229275,-0.003230558,-0.00032199384,-0.0012644791,-0.0032533838,-0.0013088953,-0.00166835,-0.0023090956,-0.005663299,-0.001895753,0.0009440733,0.0037762083,0.00276369,-0.0062249065,-0.0030835199,-0.004823632,0.0032503838,-0.00039262976,-0.0017448718,0.0011018706,0.004443856,0.00023951355,-0.0014586893,-0.0027419566,-0.00286942,-0.000646001,-0.0063318047,-0.0041334494,-0.002683912,0.00025618513,0.00037334187,0.0022449475,0.0014780823,-0.001179798,0.0010636299,0.005147394,-0.0010441254,0.0012486806,0.0002867882,-0.0057234666,0.00079097366,-0.004596181,0.0026404415,0.0025575012,0.0029933408,0.002483634,0.004716113,-0.00081267906,0.0014175533,0.0023072993,0.003587954,0.0031621046,0.0006839081,0.0027905167,0.0015950182,0.00076959137,-0.0034980322,-0.0031886538,-0.0035998637,0.004584157,-0.0021199181,-7.038187e-05,0.0012287046,0.006691363,-0.0023385736,0.001987666,0.0017829795,0.00019057725,-0.0063135284,0.0015509616,0.0031496314,0.0021698053,-0.0022406376,-0.0026554186,-0.0025799435,0.005442231,0.0014583798,-0.0011056346,0.0025309864,0.0021788778,-0.0029740776,-0.0042455043,-0.005194759
L3MBTL4,-0.0033773396,0.0020692216,-0.0012648837,-0.003851106,-0.0032815228,-0.00019492098,0.0039183423,0.0014870812,-0.0013092593,-0.00044045082,-0.0016958083,-0.0013971099,-0.0008651299,-0.0034530873,-0.004985961,-0.0039694738,0.002230207,0.0025497298,-0.003360138,0.0017553419,-0.0020475762,-0.00023031242,0.0027702712,-0.0018659132,0.00046814184,0.0016734222,-0.0029416485,-0.0016307081,0.002033313,-0.0050074942,-0.0052306894,-0.003209094,0.00051335135,-0.005573133,0.001850914,-0.0045338473,-0.000840221,0.0012119013,0.002634414,0.0007058836,0.002035316,-0.0019125233,0.019938052,0.0015827114,0.010565781,0.0031979068,0.0007944948,0.0043858,0.00064650964,-0.0014623894,-0.000706238,0.00021256434,0.00304178,0.0014041736,-0.0015275832,-0.0016265914,0.005191018,0.007011958,0.0015855327,-0.00037745788,-0.0048864544,-0.002166185,0.0010755736,0.0022691272,-0.0012284955,0.0054617524,0.0007332531,-0.0035308981,0.0068628467,-0.0039801854,-0.0003187819,-0.0010703255,-0.0027715156,-0.0007879582,0.0012102943,-0.0021943594,-0.0031179127,0.0003714949,0.0046352856,0.0008772947,0.0022061793,-0.001661016,-0.002950263,0.004398853,-0.0055237124,0.003290903,0.0033081842,-0.0011327844,-0.0033630847,0.0018861564,0.0027724667,0.0030106234,-0.0036887366,0.0018176168,0.0012269205,-0.00030792409,-0.0037377581,0.0063113878,-0.0024034537,-0.0024752847,0.0013015752,0.0036602651,0.0010884453,0.0025108913,0.0061908397,0.0013870631,-0.0037796712,-0.0031720751,0.0017741347,-0.0068353005,-0.00059598935,0.0011927362,-0.005480742,-0.0031597072,-0.0031119254,0.006842897,0.008054349,0.00093325344,-0.00025267157,-0.0049469145
LAMA2,0.0027542682,0.0018288025,-0.0018421704,-0.012714788,0.0001012641,-0.004020809,-0.0005499877,0.0018592537,-0.0032516075,-0.0019179187,-0.0011570322,-0.0014646353,-0.0033740285,-0.0020951217,-0.00077219907,-0.00557044,0.009523265,0.0015985167,-0.0027363205,-0.0045558726,-0.0023415976,0.0041061374,-0.0009769489,-0.0006451675,0.0042269086,-0.0019272647,-0.0029248556,0.004313541,0.0032356323,-0.0016575931,0.0018623895,-0.004603613,0.0040612896,0.0022694215,0.0052285255,-0.007088478,-0.0014983435,-0.00072978536,-0.0005439397,-0.0019734437,-0.0056420006,-0.0035153064,0.017645657,-0.005231598,0.015277655,0.005276029,-0.0026833413,0.002609857,0.0020034274,-0.0022118161,0.00018232924,0.0032471411,0.0016359781,-0.004706354,-0.0063911485,3.404119e-05,0.002263061,-0.009649786,-0.0014450325,-0.0005434569,-0.0021791372,0.00040952698,-0.0014692178,-0.0017326247,-0.0029297597,0.00065126416,-0.00460535,-0.004605133,-0.0020926134,0.002557517,-0.002670685,0.0044652177,0.0022265937,0.001939543,-0.004184457,0.001543044,-0.010494923,-0.0018420415,-0.0026813897,0.0017236613,9.135664e-05,-0.0029050042,-0.007391406,-0.0031911,-0.0046494296,0.0010802419,-0.0028691157,-0.0026503652,-0.0044608996,-0.0041439133,-0.0016372558,0.000511968,-0.0036833335,-0.004531562,-0.003806362,-0.0029004004,0.0019553653,-0.002477479,-0.008906232,0.0018013064,0.002439184,-0.0050590537,0.002651781,-0.0018209548,0.0016423055,-0.0026073467,0.0030027959,-0.001756634,0.0018618829,-0.006652609,-0.00035145052,-0.0014062661,0.0013491107,0.00054501666,-0.0009771349,0.0030915923,-0.0023058702,-0.0023593942,0.0054126834,0.0012853688
LAMP5,0.00028702355,0.0013404776,-0.0010184121,9.2375485e-05,-0.0012009136,-0.0007590176,0.00058809796,0.0011151616,-0.0017919134,0.0012543553,-0.0013518981,0.0018439818,-0.00015229828,0.00013547744,-0.00021367434,-0.0017858414,-0.00042709912,-0.0007777022,0.0021761921,-0.0014084104,0.000989708,-0.0016031207,-0.000818214,-0.0013644007,0.002476271,0.0013071622,-0.0012268043,-0.00080376235,0.0011200578,0.0010118068,0.0012715391,-0.0013019681,-0.00088259083,0.00024612725,-0.00095192116,0.0043001156,-0.0021409614,-0.004551342,0.0009996725,9.457562e-05,-0.0003119205,-7.115042e-05,-0.0009365064,0.0017581338,-0.0007356534,0.00026714575,-0.0010483358,0.002855883,-0.0007168093,0.0002648982,-0.0016969251,0.001442465,-0.00013821099,0.00077918835,0.001347204,0.00068402133,0.0020724505,-0.0039414354,-0.0028478445,-0.001691501,-0.0018971862,-0.0012606636,-0.0014154208,0.00020860355,0.0012502351,0.00022119436,0.0010760926,0.00062216754,-0.0046075936,0.0011644206,-0.0006701318,-0.0010811953,-0.001264813,0.0008035987,0.0013911537,-0.0019649689,-0.0023273032,8.834544e-06,-0.0010195189,0.004192615,0.0010339149,-0.0003679162,-0.00023095738,0.001512157,-0.00047308524,-0.0024413152,6.974384e-05,0.00082745793,-0.0010872438,-0.00056293467,0.0009107742,0.0019728218,0.0026467799,-0.0023808894,-0.0024520706,-0.0023285507,0.002634156,-0.0016992121,3.58331e-05,-0.0026176882,0.0014630227,0.002185732,0.00051338715,-5.1067094e-05,-0.0010667135,0.00064675126,-0.00093345245,-0.0021954044,-0.0037281925,-0.0024562073,-0.0016846005,0.0001964799,0.0011000362,-0.0013615419,0.0019320713,0.0007213713,-0.001267902,-0.0033732245,-0.0005089488,-0.0020931761
LAMTOR5-AS1,-0.00065841817,-0.0008093251,-0.0005535017,-0.00039071534,0.00080416957,0.00013100718,0.0010510191,0.002660676,0.0010857364,-0.001445407,0.000107991604,0.0035779332,0.00035096722,-0.002435698,-0.0003082734,-0.0001987611,-0.00060099445,0.00076805294,0.0035126773,3.4027864e-05,-0.00157982,0.00019209241,0.00049981417,0.002520683,0.0025178702,-0.0020739238,0.0018887824,0.0047879284,-0.00021317373,2.1605879e-06,-0.0002536455,0.00017630235,-0.0011264208,0.0010504466,0.0014493128,0.0037950661,0.0017716273,-0.0006542824,-0.00095471245,0.002573153,-0.0044411663,-0.0005245364,-0.0007841094,-0.0013227669,0.0018302108,-0.0014985914,-0.001607556,-0.0019446787,0.00017994938,-0.002853947,0.0013563525,0.0011489437,0.00052792707,0.00034690645,0.0010633882,-0.0015287414,-0.001058346,-0.00047293457,0.0018298586,0.0016056076,-0.004132526,0.0011986808,-0.0001671387,-0.00094382185,0.0022583941,0.0005704573,0.0012025117,-0.0018352445,-0.0053513134,0.0010487871,-0.0023560664,-0.0025615813,-0.0028198168,-0.0004421691,-0.002425544,-0.0003596521,-0.0019507026,-0.0026824274,-0.0002682763,0.0008945975,0.00010545539,-0.0027385382,-0.0009406989,0.0013312413,-0.0015226824,-0.0029403523,-0.0011129216,-0.00012838905,-0.0014085713,-0.000888071,0.0015218008,0.001991856,-0.0023891837,-0.0008810712,-0.001857484,-0.0022489678,-0.0027170584,0.00095685996,0.0017664875,-8.532421e-05,-0.0014474315,0.004155829,0.001571414,0.001723052,0.0004122807,0.0004829653,0.0013161971,-0.0014795762,-0.00016640806,9.76604e-05,-0.003073555,0.0024305347,-0.0012341402,0.00054276985,-0.00082131615,-0.001705448,0.002647512,0.0021318342,-0.0022541396,-0.0011445454
LCN10,0.0002482942,0.0009747747,-0.0021011115,0.00066777813,0.0013579186,-0.0005051816,0.00171516,0.0013033994,0.0007298653,-0.0052351863,0.0004101156,-0.0026311236,0.0019444114,0.00080609316,0.0017435091,-0.0018229284,7.142885e-05,-0.0046301438,0.0028082817,-0.0035638313,-0.0018213444,-0.0008800062,-0.0021895035,-0.0032598823,0.0006526612,0.00043614558,-0.000872209,0.00013933283,0.0015074062,-0.0008408156,0.004724557,-0.0025606942,0.0030902075,-0.0003173019,0.0031318385,0.0010872235,-6.290222e-05,-0.0006829182,-0.0014143914,-0.00017252783,0.00013252467,-0.0005452176,-0.0009932284,-0.0025269906,0.0018113236,-0.0034025288,-0.00056661386,0.0013025386,0.002855786,-0.0006160884,0.0015854585,-0.0026379223,-0.0010225058,-0.0012089546,0.0010609332,-0.0027065836,0.0004361709,0.0022613115,-0.0008076248,-0.0052663074,-0.0023873572,0.0008393867,0.002264955,0.000930839,0.00016946018,-0.00020785426,-0.0029671418,-0.0026708813,-9.829389e-05,0.00507934,0.0013706277,0.002151556,-0.002079973,8.763e-06,-0.004924858,0.000117469324,-0.002161413,-0.00048402345,-0.0027963554,-0.0019242064,0.0010144918,-0.0014378177,-0.0011187488,0.00050960283,-0.002655758,0.00019595517,0.00084709487,-0.0015170404,0.0013662119,-0.00028810042,0.0008029531,0.003068414,-0.002179942,0.00083778007,0.0027088174,-0.0011166222,0.0006511137,0.00023077447,-0.0015276134,0.002553865,0.0052916524,0.0034204952,-0.0015841447,-0.0026749996,-0.0020717646,0.0016958705,0.0025612933,-0.0024020174,-0.002201874,-0.0022177654,0.00071331067,-0.0010207418,0.0017214806,-0.0032646132,-0.0019490814,0.0020296273,0.004133508,-0.0034927658,0.0010228172,0.00291398
LCN2,-0.00031343472,0.00029209498,0.00044956285,-0.0005613215,-0.00348964,-0.0010326083,0.0010926506,0.00019679563,0.0022288426,0.0011519864,0.0022464078,0.0026126446,0.00068560353,-0.0014437685,-0.00074704457,-5.0298557e-05,0.0006558541,0.000522467,0.0014752292,0.0005936593,-0.00020718481,-0.0021628605,-0.0028730237,-0.00239636,-0.002896844,-0.002183845,7.718736e-05,-0.00045753983,0.0007207985,0.0008460653,-0.0023749394,-0.002725572,0.00030715566,0.00080208725,0.0020617554,0.001733553,0.0015804167,0.00014142721,0.001381918,-0.0009960508,1.5319722e-05,0.0013307878,-0.00052340305,0.004045455,-0.002959934,0.0010911617,-0.0014385898,-0.003489167,-0.0036154382,-0.0024934122,-0.004524223,-0.00039129402,0.0009577502,-0.0028580343,0.0024610017,0.0036623823,-0.001050991,0.0014076906,-0.0011252319,-0.0022564712,-0.002330425,-0.0022500823,-0.0015308866,-0.001411381,0.0028852082,0.0010817007,-0.0014279641,-0.0011030125,-0.0033685307,-0.0025502858,-0.0040103644,-0.003964865,-0.0010217422,0.0018478974,0.001738984,-0.0002642411,-1.34067395e-05,0.0018148224,0.0017184699,0.00049410155,0.0018071065,0.002765499,-0.000584788,-0.0018422654,-0.00029560307,0.00029580257,0.001222891,0.0024348747,-0.0013252038,0.00033192363,0.0011202914,0.0003212681,-0.0020467574,0.0030049477,0.0026901222,0.0027694094,-0.0002670966,-0.0009138777,-0.0007366802,0.0023567039,0.002344008,0.0028553715,0.0033389027,-0.0011742255,-0.00213868,-0.0015651828,0.0001567814,-0.0005771058,-0.0010365624,0.0021005704,0.0015697638,0.0028876346,0.00015233808,-0.001273626,-0.00022416457,-0.00036467193,-0.0009568821,-0.0043978086,0.00057176827,-0.00066222384
LDB2,-0.00064256607,-0.000722452,-0.0012373863,-0.016490258,-0.0013177231,-0.004894748,0.001854828,0.0018535508,-0.0051029245,8.814973e-05,0.00438598,0.0005228563,0.0023508354,-0.0036058524,-0.0040038032,-0.00045836976,0.003275118,0.006541129,0.001553713,0.0029448285,0.0030521923,-0.0019440571,0.0026362778,0.0021372556,0.0037289928,-0.0013982772,0.0020355107,0.0006744415,-0.0007421534,-0.009147086,-0.008054659,-0.00041412975,-0.00095921435,-0.0007672386,0.0025163635,-0.008438574,0.0014479499,-0.000775787,-0.00042513377,0.0051341425,-0.0027644678,-0.010141482,0.03648197,-0.00093918736,0.021445174,0.012326058,0.0005671673,0.0024625177,-0.00015709687,-0.0058162967,-0.0027145525,-0.0016261057,0.003902402,-0.0039602662,0.0023909337,-0.0007772253,-0.0036336887,-0.002002765,-0.0049411003,-0.0044040186,-0.0017547954,-0.0028321678,0.0025530036,0.0009205796,-0.0034216417,0.0048482777,0.0011224493,-0.0069674505,0.005837668,0.005197811,-0.00060819247,0.0019410907,-0.0017251365,0.0027752465,0.0024683785,-0.0027292103,-0.003006644,0.003627931,-0.0002053059,-0.0006913638,-0.0016572048,-0.0026485017,0.0025217377,0.00046662783,-0.0088371085,0.002131779,-0.0028706766,-0.00038568844,-0.00050712447,-0.0012148694,0.003869148,0.004345639,-0.007211084,0.0017091307,-0.0017088385,0.00040861152,-0.0020355186,-0.003887488,-0.006084984,-0.0052046226,0.0041816356,-0.00033826078,-0.0009023568,-0.0053033736,-0.000418831,-0.004185437,-0.0039472925,0.003435021,0.00669265,-0.003652917,-0.001582558,-0.00015800147,0.0021220227,-0.008019315,-0.0029027958,-0.0009912107,0.0001640642,-0.0022645236,0.0010852834,-0.00731656
LEFTY2,0.0021294863,0.0003322896,-0.0040925867,-0.0063127717,-0.0028993948,-0.0029268537,0.0013762581,0.0057090293,0.0021780054,0.0019097748,-0.0058102175,-0.004093567,-0.0009114402,0.0032729397,0.00038184223,0.008085629,-0.00327279,-0.009799737,0.00060086895,0.009406964,0.0054522045,-0.0059523103,0.004656872,-0.00015946681,-0.014897336,0.0108455755,0.0026926738,0.005439634,0.0030559185,-0.0006842087,0.006872616,-0.004060469,0.0007084297,-0.0021150415,0.0015813952,-0.001068875,-0.007854569,-0.0018191318,0.0021608325,0.00034476674,-0.0021594097,-0.0053877523,0.00014257131,-0.00547548,-0.0003348306,-0.0037753987,0.0067610634,-0.0019280113,-0.0031537241,0.010121553,0.0065349196,0.005362839,-0.01354188,-0.013734806,0.0008180351,0.0065208147,-0.0008807386,-0.0022976233,-0.0041985824,-0.0071497723,0.00807843,0.005890486,-0.0027351095,-0.0016017786,-0.0012738566,0.0002962268,-0.0038745415,-0.010387277,-0.0012566564,-0.0018680354,-0.015656643,-0.004285093,0.0061185993,0.0027656015,-0.003588625,0.007631667,-0.013904319,0.0047014696,0.004602009,-0.0094372835,0.0040163673,0.004895074,0.005785562,0.00599124,0.0062654424,0.002916967,0.0027569353,-0.017605416,-0.0033616694,0.010144669,0.0069026877,0.000106707754,-0.0036445346,0.0015563054,-0.008876018,0.0016735181,0.0019224233,0.0047274255,0.0063774055,0.0015278182,-0.003215696,-0.008665733,0.007162682,0.0076567987,0.0006555099,-0.0020841158,-0.012205012,-0.00041466617,-0.009303993,-0.0076819407,0.0006146218,-0.0012542125,-0.0071571553,0.012948851,0.003056885,0.0031109415,0.005691066,0.0018208865,-0.001888392,0.007570948
LEPR,-0.0010812432,0.0024387504,-0.0012859304,-0.0027787173,0.0010155292,-0.0021010754,0.00029105926,-0.0024301286,0.0014829655,0.0004162782,-0.002119341,0.0032575494,0.001285941,0.0001379608,-0.0040159207,-0.00169609,0.0028244648,-0.0008317219,-0.0019638906,-0.0016018047,0.0021244497,-0.0010500369,0.0023484132,0.0053085736,0.0001812151,-0.0022382212,0.0014335318,-0.0023312923,0.00090061454,-0.003057792,0.00038958696,0.0018502792,0.00079554884,0.0014173018,0.0014487302,-0.0021720598,0.0033605795,-0.00076413446,5.026009e-05,0.0033545746,0.0034402758,-0.0003262784,0.01108596,0.0028041634,0.0049336483,-0.0003042303,0.0016775125,-0.0018968986,0.0025431393,0.006880228,-0.003379496,1.670716e-05,0.0020669212,0.0064629274,-0.0016419583,-0.003238261,-0.00047530507,-0.0004005543,0.0036141959,-0.0031390293,-0.0006064337,0.00090616115,-0.0014029907,0.0018942151,0.0013005045,0.0018056706,-0.00087904494,-0.0012791004,-0.0027217378,-0.001151934,0.0030694562,-0.0008042098,-0.0030133238,-0.0017203504,0.0014468018,-0.0071956376,-0.0031577626,-0.0029810646,-0.0030667314,0.0009025969,-0.0005176787,0.0002338431,-0.0003721993,0.0030517709,-0.0005759888,-0.002306633,-0.0012914102,-0.002154191,-0.0004977024,0.0015882864,-0.0018559417,0.00024586916,-0.003879741,0.00013108495,-0.0014077126,0.0048952485,0.0037166225,0.0020021372,-0.0019882857,-0.00063551764,-0.0001269438,-0.00042349476,0.002033608,-0.0019432429,-9.3485476e-05,-0.0015749909,0.0015047201,-0.0016376721,-0.0044505014,-0.0004149497,-0.0036763726,0.004974179,-0.001533821,0.0006148838,-0.0008485733,-0.00078944134,-0.0020588613,-0.0027168738,-0.002085753,-0.0037426539
LGR4,0.0006910863,0.00055703183,0.0004922715,-0.018776918,-0.0029458296,-0.0060660206,0.0018337241,0.0015143022,-0.0047328025,-0.0041111787,0.0010764301,-0.0015695413,-0.00018697244,-0.0034322592,-0.006587385,0.000864644,0.0027701617,0.0036794504,0.0022945467,0.005026179,-0.0035296364,0.00066553015,-0.0009937086,0.00041160994,0.0010147387,0.00052432367,-0.0006429748,0.000537767,0.0044322945,-0.006615894,-0.009921468,-0.0006911663,-0.0015701887,0.0043028845,-0.0015903504,0.0023253236,-0.0030866242,-0.0028254096,0.0011571883,0.0041962257,-0.0034672138,-0.0056705913,0.028248884,-0.0011200008,0.017377872,0.0057070917,0.001625309,0.0019023095,0.0066027814,0.00025016998,0.0018908951,-9.139325e-05,0.004444017,0.0031553481,-0.0051518725,0.0041155056,0.004842973,-0.0009847995,0.0026629579,-0.0024002045,-0.00342613,-0.00026339196,0.000489709,-0.00022958756,-0.0021307021,0.0040488774,-0.0022779056,0.0012249955,0.0036578728,-0.002030334,-0.0030767112,0.0021539724,0.0036504543,0.0021487665,0.0020281074,-0.0068962188,0.00024281915,0.0009109979,-0.0013393917,0.00012975925,0.00040720965,0.0009508708,0.007488008,0.004267761,-0.0015671852,-0.0068820505,0.0031401461,-0.00047085428,-0.00066538,-3.7548536e-05,0.0017548329,0.0027834834,-0.003272602,-0.0027973133,0.0027521015,-0.0010546867,-0.0022248179,-0.005222488,-0.0015544831,-0.0016813191,0.0022078028,0.0008197743,0.0010522762,-0.0031386223,-0.0016831382,-0.0037893984,-0.0025966747,0.0011459863,0.00061076524,-0.0015318954,-0.004116908,0.0010362903,-0.001897559,0.0017777095,-0.004588001,0.0048358752,0.002086683,-0.0039157826,-0.0023726271,-0.009052069
LGR5,0.0012861318,0.0013950398,-0.00043207128,-8.005244e-06,-0.0018122189,8.216803e-05,0.0010077227,-0.0011116114,0.00219431,0.001504131,-0.0033156937,-0.0007000593,-0.0012690328,0.00033215442,0.00093691,0.0019018756,-0.0026815357,-0.004517725,-0.0014218381,0.0030443796,-0.00094508147,0.0003836307,0.0074810744,0.0019371739,0.00256712,0.004329348,-0.003323105,-0.0009423995,-0.00154999,4.3914075e-05,0.001418535,-0.0030803378,-0.0023609933,-0.00049461884,-0.000523622,0.0035783392,0.0010549531,-0.0038996707,-0.0012158788,-0.0007619819,-0.00021459618,0.0009839465,-0.0019740022,-0.00029458173,-0.0024598707,-0.0011654586,-0.00056918844,-0.0034253437,-0.0036205628,0.003524143,-0.0012062993,0.0031746821,-0.00091660465,0.00011204403,0.0014764351,0.004226897,0.0015423641,0.0013261433,0.0024076393,-0.0012381483,0.002771772,0.0016063625,0.0032828993,-0.0025685374,-0.0072082463,-0.001258624,0.00012933165,0.0025784168,0.0020128938,0.0010328728,-0.000316998,0.0036524876,-0.0032181463,-0.00013501178,-0.00078816875,-0.003478528,0.0015870087,-0.001732467,0.0008170499,-0.0022541718,-0.003399722,0.00074214017,-0.0003793481,5.27792e-05,-0.00026050842,0.0026429698,0.0018359582,0.002613134,0.0005882292,0.0007727679,-0.00022463802,0.00022509373,-0.0014585606,0.0063423025,-0.006077656,0.00016833644,-0.00077876006,-0.0028899878,-0.0006698587,0.0022768178,-0.0033683195,-9.762301e-05,-0.0012350399,-0.0017183406,0.0029148047,-0.0005873513,0.004563601,0.00369481,0.00065897155,-0.004730993,-0.001913374,-0.0016722253,0.0011736017,-0.0012324256,-0.00091323873,0.0006925641,-0.0004325857,-0.0017876655,-0.0019092418,-0.0013504404
LHFPL3,-0.0005379823,0.0005475325,-0.0044943052,-0.0046288855,-0.00017436902,0.0006897025,0.0008263955,-0.0015823413,0.00047115466,0.0047021895,-0.0014638815,0.0018959495,0.00037611244,-0.0019160472,-0.004034167,-0.0011740034,0.0033720378,-0.0033868733,0.0017708265,-0.0009327319,-0.0018914122,-0.002232105,-0.0015605246,0.0020849886,0.0024020718,0.0011784717,-0.0009450737,0.0030014357,0.0017459961,-0.007820383,0.0029854104,-0.0033314645,-0.0016052288,0.0019396823,-0.0018447262,0.0012453631,0.002810345,-0.0074616224,0.003218333,0.0013773418,-0.0042544496,-0.0028867472,0.0062372675,-0.003758799,0.0025139463,-0.00065968523,0.004825556,-0.0020975163,-0.00463192,0.0011145913,0.0009975448,0.00097277045,-0.00081751903,0.0037791152,-0.0010252511,0.0010687287,-0.005746108,0.0038647305,-0.0030896545,-0.0021235081,0.0011592526,-0.0024799206,-0.00051849394,0.00095524755,-0.0032154922,8.3776424e-05,-0.0027689242,-0.0013532337,0.0014313894,-0.0029560628,0.0048035593,0.002562624,-0.0016263216,0.0026392876,0.0048203627,-0.003079792,-0.00053990533,0.001999966,0.002348072,0.0013209094,-0.0011636202,0.000104220526,-0.0011237338,0.0012011693,0.0012040883,-0.0038098963,-0.00083677063,-0.0031872,-0.0011434698,-0.00089177804,-0.003290129,0.00022376422,0.0008459297,0.002396297,0.00060820184,-0.00083862845,-0.00013647006,-0.003261329,-0.0004928267,-0.0015060168,0.001334664,0.0020065154,0.00037882416,0.0021541293,-0.0005498234,-0.0008805845,0.001967556,-0.0020083166,0.0017141993,-0.0034736178,-0.0030285695,-0.0002755232,0.0025397607,-0.0006864063,-0.004124041,-0.004249641,0.00011221609,-0.0018684388,-0.0018340735,-0.005008703
