,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
BCL11A,-0.018712634,0.015308133,-0.0053527425,-0.008694472,-0.01805857,-0.0034965635,0.008061381,-0.007814105,0.003805038,0.0056928154,0.003489324,0.004050978,0.005992526,0.0044129514,-0.019931639,-0.01770345,0.006020117,0.002815854,0.011620661,0.0070078983,-0.00046717818,0.0099337865,-0.017065994,-0.018157091,-0.00051309355,-0.0058938377,-0.0044949125,0.0012602614,0.024778193,-0.006824709,0.004605236,-0.0065629985,-0.0029468313,0.0006587646,-0.0043903664,0.0022849026,0.0034274184,-0.0011824829,-0.0023914753,0.007398268,-0.0022187787,0.0018194278,-0.0074962373,0.008540908,-0.006552287,0.010306474,-0.008180048,-0.013181129,0.0043700654,0.0046534813,-0.004502469,-0.0032458687,0.008402747,-0.004509357,-0.016170327,-0.000789556,0.01614183,-0.0073833507,-0.0056824205,0.009600892,6.2072286e-05,-0.0065909703,0.013397182,0.013056347,-0.021578236,-0.008421918,0.0011161112,-0.005033251,0.0071612797,-0.0015756537,0.00096742756,-0.0050304085,0.0026274312,-0.00021974402,-0.0014538176,0.0131096,0.001827727,-0.031457756,-0.018495006,-0.003160902,-0.0019500797,0.0036228527,0.013632006,0.014585882,-0.015335104,-0.0008263935,0.0048720962,0.003354531,0.0062331157,0.0024919754,0.008661224,-0.008905888,0.054342113,0.019793525,0.0024442573,0.0059964266,-0.008968126,-0.023163036,0.007810475,-0.0041218423,-0.0054285163,-0.005103015,-0.006540761,-0.0082141375,0.009525443,0.00025332443,0.0064595966,0.0039048193,-0.0030590273,-0.00959044,-0.006879609,-0.006444246,-0.0037867841,0.00951219,-0.013613514,-0.0048820083,0.008802318,0.0056270757,0.012300894,-0.025579067
BCL11B,-0.015010794,-0.04564938,-0.023635456,0.01675509,-0.012789574,-0.062026583,0.051177334,-0.032419566,0.010411271,0.009565568,-0.001775653,0.005253218,-0.008242619,-0.026927568,-0.038098007,0.05689438,0.011809836,-0.08114741,-0.08730984,0.12699369,-0.113706715,-0.008023503,0.11550729,0.07615589,0.006700321,0.031739227,0.010559683,-0.023433054,0.020529713,-0.040469807,-0.008664729,-0.009049673,0.022266053,-0.013713084,-0.029014913,0.055658948,0.018868422,0.0060838535,-0.020786019,-0.00095397956,-0.045681868,-0.03209955,0.040707722,0.041599188,-0.13997154,0.09634602,-0.03611432,-0.06546563,-0.015287921,-0.0061044917,-0.0018395771,-0.017908588,-0.016468877,-0.028144823,-0.01831336,-0.11906652,0.086718425,-0.041197125,-0.00053058186,0.008692922,-0.005416188,0.0014063104,0.0014131062,-0.031251434,-0.06866973,0.049460188,-0.1170824,-0.036687125,0.14028311,0.09173607,0.01281552,0.0025481363,0.016539698,-0.019601155,-0.04655836,0.10048454,-0.03209914,-0.14339297,-0.059283763,-0.015016062,-0.04558296,0.019834118,0.0087888865,0.020637669,-0.047583178,0.06295415,0.031182248,-0.009830032,-0.013995741,0.0028099085,-0.014868793,-0.033846993,0.014674138,-0.00307041,0.012266917,-0.0051774248,0.02174716,0.057810064,0.069763854,-0.0105057275,-0.006473204,-0.0020572867,0.02061009,0.0237908,0.036222406,-0.004943058,0.0077255135,-0.020377425,0.02715564,-0.034713574,-0.00059585075,-0.0064784735,-0.025686448,0.023372518,-0.02107758,-0.022871625,-0.005490614,-0.029879533,-0.053993266,-0.074365065
BCL2,-0.0001075177,-0.00023542068,-0.00014346806,-0.001033402,-0.0016763201,0.0009155211,-0.00051322137,-0.0018676863,-0.004062744,-0.0003629117,0.00045309382,0.00044832382,0.001818018,0.0008954617,-0.0024250841,-0.0030867911,-0.0035406677,0.007510367,0.0026953076,0.0009230468,-0.000118384996,-0.0016379142,0.0013878824,0.0026491156,0.0017728446,-5.9379076e-05,0.0001456712,-0.0037434814,-0.002570006,0.00018500807,-0.0078082527,-0.004515982,0.0058729765,0.005606885,0.0020179492,-0.0023915202,-0.008790015,-0.0043504,-0.0023546221,0.0062716515,0.0038270142,-0.008117969,-0.00028350495,-1.4464639e-05,-0.0049059237,-0.003088916,-0.0033027756,0.001042937,0.0076988502,0.007693722,8.870185e-05,-0.005120312,-0.0036680212,-9.686454e-06,-0.0063893027,0.0011104562,-0.0057456917,-0.0029516804,0.0025284726,0.004755323,-0.0017510451,-0.004344396,0.0037275911,-0.0018842479,-0.0063806595,-0.0032287263,-0.0023735524,0.005586144,0.0005022964,-0.0077054054,-0.00013208388,-0.00363909,0.0010494872,0.0018940099,0.00059907534,-0.00013095283,-6.5668966e-05,0.0033893157,0.001186093,0.005292185,-0.0035565053,0.004093969,0.004066047,0.0019067854,0.0023074453,0.00069114234,-0.0004974746,0.0013301733,0.009163031,0.0053866985,8.540378e-05,-0.0024434687,0.012032453,0.004000054,-0.00079673727,-0.0022646612,0.00052409386,-0.0045369877,0.0016504958,-0.0015636527,-0.00062687986,-0.003693474,-0.004905746,-0.0010964929,-0.000107648026,-0.0056090793,0.0008488093,-0.0029939678,-0.0029046577,0.00033706872,-0.00084957335,-0.00383401,0.0037917495,-0.00092547806,-9.542261e-05,0.0005055405,0.0063202586,-0.00085634866,-0.0011752372,-0.0026169932
BICD1,0.0051193465,-0.0005249336,0.00076109084,-0.00079104735,-0.0013156146,-0.003045204,0.003948243,0.0033101283,-0.027223136,-0.003880673,-0.0028389238,-0.00039926873,0.0057310383,0.0034675447,-0.0035140624,-0.0056666853,0.003047146,0.001470747,0.0047163707,0.0042278017,0.003860246,-0.0024112004,0.0032904642,0.0041963253,0.0016039712,0.0022617038,-0.0026730467,0.00057956233,0.0028253656,-0.0038323284,-0.005393262,0.001279043,0.0013998748,-0.0014243645,0.0019434596,-0.0012178048,0.0005994466,0.00043921982,-0.0012903524,-0.00041533835,0.0017425247,-0.00033651546,-0.009659629,-0.0015737279,-0.0007051642,-0.0025734748,0.0011226431,-0.0030892093,0.00064550666,-0.001830555,-0.00052168424,0.0043127327,0.0046282085,0.001610076,-0.008100188,-0.0018886775,-0.0012867202,-0.001728629,-0.0044467896,0.0030072597,-0.0016128769,0.0012281196,0.0057827453,-0.0042912713,-0.0042025642,-0.0037408231,-0.0028016092,0.0023638892,-0.0015130007,0.0030924834,-0.008488813,0.00033102048,0.005691107,-0.0041561886,-0.003309681,-0.0035479115,-0.001426403,-0.006207925,0.00034912775,-0.0042416607,6.940633e-05,0.000244731,0.0010464129,0.0015392272,-0.0032773877,-0.008180171,-0.0010736146,-0.0043915496,0.00045454327,-0.0020821376,0.00078452297,0.001909986,0.040444806,0.012623417,0.0037096567,0.0029651648,-0.0023647794,-0.008334776,-0.0067210067,-0.002565989,-0.0005519046,-0.0022314913,0.002744753,-0.005047539,0.0011170525,-0.0033064855,0.003944265,-0.0013529194,0.0009424185,-0.004992506,-0.0036345976,-0.0011443943,-0.0021594078,-0.0001549507,-0.00082594535,0.003237325,-0.0002424521,-0.0016095134,0.004896548,-0.003146153
BMPER,0.001517253,-0.0012357159,5.7581503e-05,0.00037710383,-0.0011274428,-0.0005185492,-0.0054705995,0.0007565187,-0.0023678062,0.0020853032,0.0015409664,-0.00018978202,0.000233251,-0.0035834792,-0.0027225474,-0.0012705473,-0.011417844,0.004275163,0.0022191843,-0.00021923303,0.001555114,0.0033244798,-0.0010865158,0.0035913007,-0.0025184308,-0.0016151716,-0.004199044,-0.002015987,0.0035144775,-0.0027341319,-0.0050671087,0.0016988366,0.0004970282,0.01172489,0.0016161248,0.0077551873,0.002216445,0.0056439345,-0.0067241606,-0.008666608,0.008000491,-0.005263396,-0.00021027982,-0.004021115,0.005892331,9.245089e-05,-0.0012294563,-0.005373239,-0.0042062146,-0.00018613647,0.007742518,0.0047290176,0.0021761616,0.002245154,-0.0034811744,-0.00077255245,-0.0010661086,-0.0048844535,-0.00082511856,0.004677728,0.00427798,0.00012409253,0.004952454,-0.004462095,-7.897642e-05,0.0049760337,-0.007125402,0.0022760334,0.00047700168,0.002033631,-0.0016839422,0.002806947,0.0021891498,0.0014161506,0.002834783,0.007800036,0.0040386687,0.0113985855,-0.003526572,-1.109039e-05,-0.007921957,-0.004217849,0.008192652,-0.004662812,-0.0025259769,0.0025527054,-0.0020645147,-0.00040744405,0.0009394486,-0.005706292,0.0024540275,0.0001640121,0.0040718215,-0.0063542994,3.58513e-05,-0.00221361,-0.0011145595,0.0071166605,0.005646748,-0.00523246,0.0029892225,-0.0021268988,0.0040239585,0.0034790924,0.003044238,-0.004537096,-0.0040700906,0.0043463814,0.0019935858,-0.0014380402,-0.0029725097,0.0011392056,-0.0055717262,-0.004126982,-0.001539957,-0.0067804623,-0.0027674497,-0.000993765,-0.0033321935,-0.0060118665
BMT2,-0.0007764883,0.0022209801,-0.00042843499,-0.00056711445,-0.0014113449,-0.00040714096,-0.0013951554,-0.0026377463,-0.0053630564,0.0018642438,0.00086347485,0.00227166,0.0008933311,-0.002536286,0.0004960384,-0.0047155754,0.0025444187,-0.0014480983,0.0036027436,0.0013392441,-0.0012669731,0.0023903332,-0.0031253644,-0.0027483776,-0.0005893882,0.00065362966,0.0003913833,0.0006854246,0.00011947454,-0.0035790342,0.0034601428,-0.0007867087,0.004004576,0.0009022019,-0.0048377537,0.00059688993,0.00047511735,-0.0046068947,-0.0030940918,0.00034802486,-0.0002773117,0.0018215921,-0.0022829785,-0.0070399563,0.005155934,0.0062946077,-0.0026720774,-0.0038849874,-0.0021806518,0.0012642404,0.0014498194,0.0009136434,-0.003697799,-0.0005936126,-0.009074462,-0.0012385644,0.0009053246,0.002171978,-0.002362825,0.0012656108,-0.0047274195,0.0022599576,0.0038576282,-0.00035902834,-0.0029585217,-0.0056288247,0.0012376392,-0.005151003,0.003727085,-0.0009781313,-0.009311752,0.0026985202,-0.0110450825,-0.001395349,0.0025192145,-0.0051304284,-0.003209323,0.00056638167,0.0019107856,-0.002771005,-0.000380144,-0.0015441021,-0.0037692245,-0.001960515,-0.0029397993,-0.0005483363,0.0012662114,-0.00054908474,-0.0020485942,-0.0014141706,0.0038627742,-0.0012477996,0.026659535,0.0022915155,-0.0007069531,0.0008771078,-0.003438602,-0.0004057442,-0.00013347427,-0.004977182,0.003979612,0.0053845616,0.0009448435,-0.0018476755,0.003966818,-0.0009754166,-0.0014859557,0.00010717374,0.0017710218,0.0015966664,-0.0015476717,-0.008215433,0.0018736753,0.00111164,-0.004357499,-0.004553138,-0.0036172222,-0.00076161104,-0.004849809,-0.0039262753
BNC2,0.0022715759,0.0025391344,-0.0010121579,-0.0020192885,-0.0041874205,-0.0013219665,0.005315225,0.0030527834,-0.022740649,-0.004283641,-0.0005993219,0.0011221516,0.0026534707,0.0048594065,-0.0037088904,-0.0061941273,-0.002740791,0.0041420846,0.0029300377,0.0046630846,0.007097796,-0.0016582123,-0.00029435387,0.0029312633,0.000117811156,0.005123917,-0.0040354547,0.0004625375,-0.0014381212,-0.0066574453,0.0010994273,-0.002661224,0.0020465772,-0.00839132,-0.0045514903,0.0001246075,0.00079345546,-0.0011533606,-0.0023740388,0.0016742806,0.007424568,-0.002093172,-0.0072649396,-0.0039056109,-0.0030194256,0.0015068302,-0.00068623526,-0.0033018778,0.0044377963,-0.0022119328,-0.0012083703,0.003718799,0.0006899247,-0.004034512,-0.007220884,-0.002235933,0.0002979171,0.0030697347,-0.0070720064,-0.00015415432,-0.0044203456,0.0052286657,0.0044057835,0.000775518,-0.012134089,-0.0070029357,0.00038359346,0.003576184,1.603693e-05,-0.0018489298,-0.0018490399,0.0009869101,-0.004951972,-0.0014021816,-0.0022985751,-0.001637197,-0.0051883096,-0.010921252,0.0047689504,-0.00021860449,-0.0006164903,-0.0068677515,-0.0024312967,-0.0021254213,-0.007324282,-0.010319627,-0.0006856786,-0.0020952777,0.0023017444,-0.0011606481,0.002844652,-0.00069565955,0.043491725,0.016211854,0.0019166331,-0.00017804887,-0.0026921267,-0.01303948,-0.009335848,-0.0038944604,-0.003337071,-0.0062096156,0.00076098007,-0.0021208238,0.0044481275,-0.0036214122,-0.003432089,-0.0020963748,-0.0045442395,-0.004547974,-0.005755138,-0.0041839858,-3.5725388e-06,0.0027572874,-0.0062714145,-0.00041712532,0.004738721,-0.0018456896,0.002770726,-0.0014301421
BTBD11,0.0029749207,0.0024829903,-0.0002167164,0.0025439945,-0.0031816298,0.0022020452,-0.0008340659,-0.001480457,-0.012706585,0.0018327662,0.00020003307,0.00090415165,0.0011673155,-0.003782153,-0.0005302701,0.001029842,0.0058328165,-0.0016295667,0.0018696707,0.0025533808,-0.0056148227,-0.003465871,-0.0014873925,-0.0022108725,-0.0038286548,-0.0013622673,0.0010636376,-0.0016626755,0.0043694414,-0.005534981,0.0048307823,-0.006274839,0.0049582175,-0.006174337,-0.005252419,0.0001749928,0.0011256619,-0.0006857042,-0.0014131865,0.00021216362,0.0036992321,0.0041003143,-0.0060304576,-0.00240364,0.0040410557,0.00020924181,-0.0030548514,-0.0038072125,0.0022780264,-0.0036906232,-0.0008731551,-0.002895921,0.0005290222,0.0008666261,-0.008225334,-0.0029599604,0.0058806194,-0.0012248,0.0016153516,0.0019845818,-0.0026326017,-0.005250708,0.004137075,-0.00063947774,-0.005177025,-0.00450835,-0.00022262026,0.0040577953,-0.0005510409,-0.00050888734,2.7930717e-05,-0.004197145,0.0055563743,0.0047761886,0.006552145,-0.0030252214,0.003031427,0.0013238243,0.0044843843,-0.0054876036,-0.00044635532,-0.0039012618,-0.0068081673,0.005057077,-0.005468726,0.0020315885,0.0049507264,0.0005897847,-0.0021392317,-0.0063620494,-0.0020881894,-0.008995349,0.020560026,0.00065768615,-0.0007746699,0.0006243498,-0.00048552826,0.0009372138,-0.0012407779,-0.003990056,-0.003049308,0.0017447083,-0.0044554044,0.0031306879,-3.58536e-05,-0.0067226808,-0.0016474294,-0.0005543688,-0.0035231877,0.004622847,-0.0073495973,-0.00047010242,0.0013649607,0.0031740943,-0.00026178712,0.0009359968,0.004358842,-0.0024224513,-0.0021194925,-0.00450466
BTBD9,0.0019251459,-0.0008008205,-0.0007795338,0.00079409673,-0.0036780378,-0.00043071582,-0.00076791545,-0.000201682,-0.012945591,-0.0006213367,-0.0027999396,0.0038424225,0.0021936633,-0.0033342955,-0.00496849,-0.00472145,-0.0016359999,-0.0003740011,0.0025795773,-0.00067248114,0.0056053707,0.00014025618,0.0004218725,-0.0034261844,-0.00062938064,0.0026646259,0.00058611156,0.0056556356,-0.0013811766,-0.0028017624,-0.0008116751,-0.010873056,-0.0006807813,-0.0017048221,-0.001992205,-0.001323024,0.0006115115,-0.0005238604,-0.000919943,-0.0044855643,-0.006841094,0.005359029,-0.0032054044,-0.0047649452,0.0024573088,0.0015534627,6.1579995e-05,-0.0055300705,0.00043130133,-1.3870206e-05,-0.0012711623,-0.0015974076,-0.0040851412,-0.001977626,-0.008796003,-0.0021763851,0.0008172513,0.0017446917,0.0032410405,0.009836596,-0.0006716799,-0.0028204801,0.007040182,-0.0006843888,-0.0033935779,-0.004093992,7.6553115e-05,-0.004827708,0.001007756,0.0019903,0.004633524,-0.0011784513,-0.0067118593,-0.0014217369,-0.0015996486,-0.0025896402,0.006687152,0.00087130803,0.0061125993,0.0020335154,-0.0021737409,0.00082940573,-0.0008059801,-0.0046829297,-0.004549988,-0.0015248698,-0.003339166,0.0054360125,0.0024535763,-0.0030101214,-0.0022211578,0.00063965115,0.02815686,0.00092798506,0.0037140837,-0.000432099,0.0006902331,-0.00017410317,0.0030053065,-0.005635099,-0.0022087593,0.0001890737,-0.0026887017,0.00167689,0.005239924,-0.0056963144,0.0034086057,-1.4994661e-06,0.0009330646,0.0022761768,-0.0068292846,-0.004622175,0.0058381595,0.0018325374,-0.0021497929,0.0025442843,-0.001689532,-0.0036612279,-0.0010273788,-0.010395035
C15orf41,0.0019130443,0.0010911709,-0.0007129711,0.0017817017,-0.00018908978,-0.0008734353,0.0019117636,0.0024037363,-0.012326768,-0.00059962244,5.2074585e-05,-0.0003379431,-0.00090931926,0.0012390718,-0.0027460428,-0.0075157783,-0.00046218545,-0.00064075785,-0.0019912606,-0.0029496283,0.002616432,-0.00084686576,-0.0023805723,-0.00014182454,0.0015336802,-0.007330924,-0.0026174646,0.0046122433,0.0052594123,0.0016890119,-0.0017486133,0.004935736,-0.002484106,0.0009007388,-0.010817342,8.728698e-05,0.0017997726,-0.0065397113,0.0049667307,-0.0018634532,0.0022371206,0.0011774921,-0.010000522,0.0015529199,-0.0013521998,-0.002159166,-0.00014480371,-0.004574993,-0.002293182,-0.0013509173,9.808674e-05,0.00027781175,-0.00041487013,-0.0005496155,-0.011475136,0.00066930044,-0.0004500457,-0.0048023653,-0.0003092564,0.003565646,-0.006698759,0.0038161953,0.001679558,0.00028008432,-0.004400251,-0.008331545,0.0037300948,0.003901441,-0.00015542407,0.001274554,-8.1160484e-05,0.0042059096,0.0012005664,0.0032477495,-0.0018182634,-0.0053041573,-0.008350813,-0.004939307,0.00097201945,-0.0027062905,0.0011147708,0.0005402295,0.00044633113,0.0037543678,0.00019982904,-0.001841457,-0.0006699484,0.0020496743,-0.0024501728,-0.002258145,0.0037872004,0.0027837195,0.0342551,0.0036549256,-0.0017161275,-0.0010489062,-0.0036981439,-0.002846394,0.0015314042,-0.006099634,0.00021144575,-0.0012058562,-0.0034965798,7.935704e-05,0.0038776356,-0.008271619,0.0012568727,0.0034833027,-0.007333792,-0.0013655933,-0.0040914793,-0.0052562007,-0.00034865117,-0.00010643567,0.0014321347,3.062366e-05,-0.0025556162,-0.007094327,-0.0055439896,-0.0077908156
C1QTNF3-AMACR,-0.00102702,0.002701116,-0.0012015989,-0.0024325524,-0.004277017,0.0007319248,-0.0025578102,-0.0007498102,-0.0100165,0.001961987,0.001776958,0.00272393,-0.0018376467,-0.0005124511,-0.0049091107,-0.001570677,0.0005003159,0.00073692563,0.0009507292,-0.005038717,0.004256773,-0.0024210978,0.0012307581,-0.00069115707,0.0007038528,-0.0044442997,-0.002842535,0.004167722,0.0055202213,-0.0051848283,0.002883482,-0.0022814418,0.00045886313,4.0844225e-07,-0.001186052,-0.0015241954,0.0048265806,-0.003604585,-0.0015980273,-0.0076065026,-0.0018336878,0.0011974769,-0.0019606682,0.0008603721,-0.00057839294,0.0011799262,0.0022283522,-0.002266691,0.006636009,-0.00024819194,-0.008900827,0.00393316,-0.0031193912,-0.0041351523,-0.0073186345,5.592012e-05,-0.00037324714,0.0015322175,0.0020269358,-0.00081370486,-0.00033081998,0.0047236276,0.0056074397,0.005624929,-3.8540034e-06,-0.0071258093,-0.0019338313,-0.00052817655,-0.00076289166,-0.0026714506,0.00032187192,0.0022742809,0.0038938809,-0.006179609,0.0010777263,-0.0060542724,-0.0012021414,0.0025200055,0.0022969334,-0.009481851,-0.0015090681,-0.006016791,-0.004226391,0.003593172,-0.00790257,0.0012571601,-0.0025245966,-0.0007087444,0.0059223147,-0.0069573643,0.0006851037,0.0036810322,0.03241757,0.004837955,0.0004692169,-0.0033138508,-0.0032969404,-0.004598185,0.0013882921,-0.005247696,-0.0071688276,0.00024165743,9.7849465e-05,0.0023415398,0.0032701113,-0.005265321,0.0070623443,-0.0014006803,-0.0030716737,-0.002435785,-0.008627632,0.00018182037,-0.0035417485,0.0064393696,-0.008127462,0.0028897151,-0.003640043,-0.0027034737,-0.0040578,-0.0059646745
C3orf67,0.00072474615,0.0011461662,0.00581636,-0.0033371057,-0.00062387873,-0.0034287116,-0.00042261108,-0.00016258212,-0.007824908,0.00047363387,0.0009212422,0.0003117986,-0.0019015195,0.00091977115,-0.0045328806,-0.004648644,-0.004111117,0.0010768741,0.005196789,0.001019159,0.0032000374,0.0012598307,0.002989118,-0.0068545393,-0.0025022707,-0.0019350311,0.0013107519,0.0015348928,0.0018234514,-0.008621127,-0.0032701492,-0.002613396,-0.0032117683,-0.0056897397,0.00011204218,-0.008125299,9.94462e-05,0.0020137837,-0.0013756347,-0.001087414,-0.004886364,-0.003059756,0.0007200674,-0.0053637843,0.0023543278,-0.0019879995,-0.003953583,-0.0030064397,0.0024867265,-0.00027640036,0.0027212028,0.0048692366,0.0024614392,-0.00036559594,-0.0035272902,-5.4481152e-05,0.0021780308,0.00018063905,-0.0023009155,0.00072663004,-0.0043288986,-0.001457878,0.0039022786,0.004256442,-0.009361683,-0.0037234905,0.012112231,-0.006121115,0.0018453305,-0.0021793228,-0.00039545863,-0.0011889437,-0.0019668837,-0.00097454357,0.004836723,0.0012263316,-0.011253282,-0.0034761878,-0.0062460806,-0.006594458,-0.0001725326,-0.0018689027,0.0005838147,-0.0013850698,-0.00786694,-0.00043354847,0.0073617157,-0.0011280795,0.006048985,-0.0016605135,0.004368455,0.0012557305,0.02447022,0.003726401,0.0018936237,0.0010075084,-0.0024361168,-0.0044260016,0.0008450639,-0.003658324,-0.0011154142,0.0021010262,-0.0026812728,0.0016151875,-4.506046e-05,-0.0042070476,-0.0006046421,-0.0022785396,-0.005936297,-0.0052001635,-0.0023627717,0.0013033748,0.005535942,0.00028848404,-0.00270221,-0.0018002227,-0.00036906498,-0.002169919,-0.0018599277,-0.004086327
C4orf51,0.003023224,-0.0014546843,0.003182443,-0.001577356,-0.0027544375,-0.0013824026,-0.00021638806,-0.0004060935,-0.0096233515,0.0005630704,-0.0007129549,0.0009817424,-0.00081346335,0.0034448388,-0.0016502246,-0.0017474169,-0.00040661296,-0.00091422745,-0.0065161143,0.0085362205,-0.0023778651,-0.0028931182,-0.00034130923,-0.0028806443,0.009800018,-0.0020578327,-0.00011001054,-0.011634026,-0.0033687416,0.0055607115,0.001223678,0.009534417,-0.0020020239,-0.005014788,0.0015780256,-0.012118367,-0.0049038194,0.008125521,-0.0011787512,-0.004550768,0.0015438074,-0.0012138248,-0.004239966,-0.0002305336,0.0026333462,-0.010208997,0.003625486,0.0027031545,0.0034753794,-0.00047725614,-0.0031615694,0.003442287,-0.007542325,-0.0066941753,0.003254883,-0.00024238222,-0.0015377636,-0.0021535368,-0.0013383757,-0.0011548708,-0.0025844073,-0.002920249,-0.00096098514,0.00048330505,0.0018432379,-0.0027754414,-0.005561943,0.0049701477,0.0010935673,-0.0030491783,0.0024617948,0.00055055105,0.0049368306,-0.0052802535,0.0019311495,-0.009019174,0.0065010213,0.0034644746,0.0007379829,0.0019309187,-0.0017316338,7.699935e-05,0.004196604,-0.0012316769,-0.006934285,0.0032607277,0.007028462,-0.010788576,0.0012826334,-0.0011398798,-0.0069294856,0.0005236908,0.011286101,0.004774276,-0.000508972,-0.00069596013,0.0029903648,-0.0021286407,0.003203489,-0.0028995113,0.00166604,-0.0038415866,0.0021270053,-0.00084488856,0.0027702972,-0.007233475,-9.069275e-06,-0.0007813914,0.0003118021,0.00057804026,-0.0020469583,0.0015857043,0.008046952,0.007239739,-0.0023522098,-0.00065775716,-0.00075357535,0.0014159225,-0.0027742076,-0.008845915
C8orf34,-0.0024907666,0.0008625569,-0.0022994732,-0.001433015,-0.0064148493,0.000517696,-0.0016963587,-0.0011115985,-0.0030718497,0.0013138164,-0.0031188997,0.0028255836,0.0017744736,-0.0016625582,-0.0016592692,-0.005364961,-0.006102331,0.0043625794,-0.001476515,0.00469362,0.0030043768,-0.006006978,0.0015488676,0.00043179168,0.0030851462,0.004075504,0.0023078388,-0.00029004843,0.005226583,-0.0065953657,-0.0017453496,0.00089616195,-5.2472576e-05,0.011216325,-0.005959215,0.00593732,0.0021614411,-0.0035806259,-0.0084111905,-0.0027062888,0.007623675,-0.0045069163,-4.062188e-05,-0.004173437,0.0010936486,-0.00492608,-0.0030140209,-0.0040976563,-0.000941637,-0.0041030957,-0.0058129295,0.0015252589,0.004916076,-0.0009194326,-0.0066073476,0.0015276342,-0.00530366,0.0016184762,0.0014710602,0.0069955895,-0.001475026,-0.00071470113,-0.0007555837,0.0006831566,-0.0009979156,-0.0018900386,-0.0032824418,0.0023855285,-0.0026587907,-0.0038542121,7.955751e-05,0.0025954936,-0.0009938971,-0.0024413995,-0.002778583,0.00030873145,-0.0035473965,0.0052330014,0.0013642744,-0.007707006,-0.0044022286,-7.9997626e-05,0.00092790875,-9.543714e-05,-0.0044895983,-0.0026833243,0.0036749803,0.0005124688,0.00094614935,0.0024728407,0.0014650191,0.0034577204,0.019433014,0.0022499857,0.0022730827,-0.0027398912,-0.004964591,-0.0010282109,-0.0009950098,-0.0032715315,0.00020693528,0.0013465671,-0.00059427624,-0.0029138646,-0.001934781,-0.00021436498,0.001257061,0.0025652077,0.0036053313,-0.004551671,-0.0057661515,-0.0044554654,-0.0011366548,0.0024207805,-0.0043237396,0.00067898084,-0.005444147,0.002049745,-0.0027398835,-0.005416297
