,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104
NPSR1-AS1,0.006219845,-0.0010495146,9.8012235e-05,0.00060714793,1.9154375e-05,0.0016426622,-0.0008670121,0.015877489,-5.0513885e-05,-0.00032292103,0.00021122367,-3.990931e-05,-0.0044089635,-4.50579e-06,0.0001187172,8.304735e-05,0.00012059383,5.960268e-05,-0.00033112793,-0.0001484111,-0.0010647833,-7.026364e-05,-0.00014185719,-0.0001110735,-7.328608e-05,0.00026623395,-4.5002103e-05,-0.00034220453,0.0003077933,-0.00038370086,0.00111015,-9.251244e-05,-0.0003410688,0.00037378434,0.00029252452,0.0006586476,0.00041416186,-0.00088012853,0.00038852746,-0.0003058739,0.00032951025,-0.00076331757,0.00024022402,0.0009447085,-0.00032011463,-0.00017500341,-0.0004468874,-0.00033525287,0.00066618336,-0.00032442165,-0.00033904967,0.001098083,-0.00011755063,-0.00039396682,0.0003746513,0.00028274252,0.00065025233,0.00042446647,-0.0008724066,0.0003525963,-0.0068042115,0.00014129441,0.0016596179,-0.0011028891,-0.00081612304,-0.00356174,-0.0011968212,-0.0016663806,-0.0010962012,-0.000113774746,-0.0010087419,0.000107491804,5.658266e-07,0.00013216243,0.00010661494,-0.00013119522,0.00011986196,0.017713789,0.00037930362,-5.1763827e-06,-0.0011721789,0.00043650536,-0.016490607,0.00040576505,-0.00033708115,-0.00028798217,-0.00065727864,-0.000409711,0.0008780508,-0.00036814268,-0.00014227226,-0.00043886236,-0.00027623546,0.00065552286,-0.0002878362,-0.0116486475,-0.0006370917,0.005687728,-0.00064402993,-0.00033062472,0.00096354366,-0.0004169016,0.006183113,0.0008776622,-0.00030587066
NPTX1,-0.0020703152,-4.6226953e-05,-0.0005634371,0.0005266025,-0.00057141174,5.7536265e-05,-0.0002591076,-0.0045018997,0.0005714178,0.00035763357,-0.00011082963,0.00059927,0.0018842226,0.0005706905,1.578913e-05,9.794046e-05,-3.488725e-05,7.950323e-05,-0.0005050338,4.0098734e-05,0.00058639457,-9.340765e-05,-0.00010555378,-0.00012000151,-0.000113348506,2.649381e-06,-6.4688465e-05,0.0002898329,-0.0002351631,0.00027036978,0.0005285686,0.00011890049,-0.0007850728,-0.00028062525,-0.00010426253,-0.0001466304,-0.00025466492,0.0010390138,-0.00026712468,0.0002506354,-0.00022245673,-0.0001771232,-0.00011033038,0.0003689839,0.0002392367,9.6391406e-05,0.00023203863,0.00022604622,-0.000935457,0.00023671977,0.0002970294,0.0004924657,0.00013170934,-0.00074398826,-0.00028806465,-0.0001224069,-0.00016153204,-0.00025632014,0.0010487933,-0.00029495065,0.000547483,-0.00020938028,-0.00023625391,-0.0005119712,-0.00045176657,0.0008117346,-0.0005503719,0.00012412517,-0.0004922293,9.8053715e-05,0.00014623548,-0.00012569202,-8.060498e-05,-0.00020523446,-8.786667e-05,0.00037624355,-0.000128906,-0.0018675545,0.00076709903,0.0006440622,-0.00042203534,0.000830055,0.0013715026,0.0007353828,0.00029785745,0.00012048426,0.00015367598,0.00027087962,-0.0010528199,0.00029332313,0.00012215506,5.7122776e-05,0.00014750723,-0.0006655489,9.595318e-05,0.0009169512,7.559367e-05,-0.0006794407,0.00015624145,0.0003099452,-0.0011318943,0.00027154127,-0.00089940923,-0.0010519663,0.0002913229
NR2F1,0.00086156005,1.597689e-05,-0.0004054852,0.00036950738,-0.0004086496,0.00010160781,-0.00014478053,-0.002389963,0.00040644006,0.00028917912,0.0005640667,0.00046337207,0.0021747483,0.0004114348,0.00014692372,7.85662e-05,3.3408207e-05,6.279266e-05,-0.0006499689,-7.645136e-05,0.00043532092,-7.102105e-05,-0.00011555505,0.000122064695,-0.000100027384,5.5409582e-05,-6.131857e-05,5.6402663e-05,5.76836e-05,-7.394088e-06,0.00026818723,-1.2666854e-05,-0.00039650663,-2.6040676e-05,7.574025e-05,-0.0011291228,8.145352e-05,0.000449244,2.9872535e-05,8.780457e-06,0.00010047352,9.95579e-05,8.708712e-05,0.00010065832,-7.324274e-05,-6.83967e-05,0.00095073646,-9.48027e-05,-0.00047902597,-9.557036e-05,4.4547403e-05,0.0002305454,-2.142905e-05,-0.0003730347,-1.1265645e-05,7.281372e-05,-0.0011218248,0.000101645746,0.0004516946,-3.4722827e-05,0.00139861,-0.00039674513,2.9068022e-05,-0.0002474361,-0.00029814529,-0.00065232883,-0.00028481972,0.00037018058,-0.00022814784,2.6583515e-05,0.00019530527,1.9279003e-05,-2.0533977e-05,-0.00035717784,3.848604e-05,0.00024097052,2.3454137e-05,-0.002296328,0.00038269928,0.00035937555,0.00058314623,0.00041050772,0.0019931777,0.0003692549,7.413603e-05,-6.919325e-05,0.0011306901,-4.7807076e-05,-0.00045182952,1.1136153e-05,4.4300672e-05,0.00079519337,-6.4825246e-05,-0.00027844426,-8.372567e-05,0.002337457,0.0012539978,-0.0023421708,0.0011218672,6.161721e-05,-0.000509565,-9.310445e-05,-0.0005082973,-0.00045573767,7.282062e-05
NR2F2,-0.0013402163,0.00010447879,-0.00017616442,0.00010208702,-0.00016832564,-3.936384e-05,9.0921085e-06,-0.0043862294,0.00017104892,0.00014679898,-0.000707616,0.00019663472,0.005097883,0.00016983661,9.5073374e-05,3.9536862e-05,1.8088522e-05,2.918398e-05,-0.00012891015,-4.824709e-05,0.00043357236,-3.5637364e-05,-9.0862035e-05,-0.00093903457,-7.161573e-05,0.00037832442,-2.7090533e-05,0.0001471234,-0.00011725958,0.00015100447,-0.0004773937,7.15151e-05,0.00024703614,-0.00015127304,-6.6156594e-05,-0.00019354033,-0.00014720624,0.00036733045,-0.0001499012,9.495709e-05,-0.000117343436,0.00050845026,-2.1784033e-05,-0.00045142195,0.00011857895,6.323775e-05,0.0007882193,0.00011544185,-0.00051104766,0.00011722287,0.00014383465,-0.0004939284,6.106168e-05,0.00027281605,-0.00014946301,-7.8460216e-05,-0.00026627234,-0.00014096353,0.00039167743,-0.00014464416,0.0010813803,-0.00029987583,-0.0001700115,0.0004899521,0.00027717458,0.0004391357,0.0005051176,0.0001430159,0.0004967456,3.4377055e-05,0.00043545765,-6.794406e-05,-6.62323e-05,-0.00088240916,-7.310454e-05,0.00041329282,-6.370654e-05,-0.0032267724,-0.00026511194,-5.365853e-05,0.00071847724,-0.00024704172,0.003153778,-0.00027489013,0.00014399813,7.5440505e-05,0.0002407023,0.00014871488,-0.00038465823,0.00014699063,7.713904e-05,-9.425492e-05,7.5184864e-05,-0.00015212984,6.551249e-05,0.0021575163,0.0002399858,-0.001862064,0.000279029,0.00015516272,-0.00037535207,0.00014452655,-0.0011844948,-0.0003940663,0.00013687034
NR2F2-AS1,-0.006953743,0.00012880478,-2.8892206e-05,-5.2500887e-05,-2.2386663e-05,0.0006324979,8.7255474e-05,-0.009923455,2.4750574e-05,4.5362238e-05,-0.0010062219,7.809217e-06,0.005609256,2.005723e-05,-1.3463635e-05,-9.781522e-05,8.0223836e-05,-0.00010769982,0.0002656334,9.447279e-06,0.00033197182,0.000100197365,1.3336483e-05,0.00034242048,5.698152e-05,-0.00022214047,0.000115850526,0.0005670302,-0.0004893397,0.00062662805,-0.000113569884,0.00019863863,7.590875e-05,-0.00061385933,-0.00045567707,0.00013760559,-0.00066709786,-8.378922e-05,-0.0006323613,0.00034309915,-0.000509325,-2.8932613e-05,-0.00014960667,-0.0002119633,0.0004981308,0.0003466085,-0.00034226693,0.000518897,0.00022892792,0.0005041434,0.0005474587,-9.095153e-05,0.00015647642,9.1137204e-05,-0.00060909364,-0.00045263764,0.00017048007,-0.00067390973,-0.000105499006,-0.0005848203,0.00094080984,0.00016006421,0.00049398374,0.000100715006,0.00014456669,-0.00019564516,0.00011536521,0.00023088515,9.81011e-05,6.828725e-05,0.00026504855,-0.00018721892,-0.00012585596,0.00035290036,-0.00023747543,-0.00023763355,-0.0001801846,-0.0012215214,-8.9504705e-05,2.7719965e-05,-0.0005469516,-6.80523e-05,0.001380218,-8.8423876e-05,0.0005272038,0.0004547567,-0.00015911701,0.0006627702,9.648638e-05,0.0005957609,0.00022283148,1.1330316e-05,0.00046317032,-1.8645705e-05,0.00045299093,0.0013076433,-0.00013525595,-0.0009683129,-0.00017651981,0.0005518515,7.967866e-05,0.00067007355,-0.0010432949,0.0001062423,0.00051570305
NR3C1,-0.013107028,0.00011377844,0.00015603157,-0.00024712968,0.000158893,0.0013579183,0.00018659516,-0.01339522,-0.00015708558,-7.835995e-05,-0.00075064896,-0.00022008261,0.010119823,-0.00015934624,-4.0845694e-05,0.000110623456,-0.00016719484,0.00011689075,-0.000503579,8.8216955e-05,0.0008463648,-0.000115824216,-4.4812074e-05,-0.00023157285,-0.00013110209,0.000548776,-0.00011472082,-2.1551327e-06,-7.296107e-05,7.864135e-06,0.0006339061,0.000101437436,-0.000849688,-3.0754793e-06,1.8057559e-05,0.0014272536,-1.446072e-05,-0.00024626154,-1.111411e-05,0.00014202287,-9.350576e-05,-0.00030079248,-0.00019079672,0.00016205592,8.3746185e-05,1.2954892e-05,-0.001105923,9.767671e-05,-0.0001960453,9.336371e-05,1.3470416e-05,0.00060126797,0.00010810211,-0.0007945921,-1.1080557e-05,1.5215041e-05,0.0014139106,-2.556539e-05,-0.0002024199,-1.5305683e-05,-0.0030510365,-0.00014703747,0.0023098008,-0.00061902683,-0.0005190093,-0.0021329462,-0.0006822971,-0.0020406784,-0.00060569175,8.305394e-05,0.00043531347,-0.00010934903,-2.8510316e-05,0.0003674763,-0.000104149025,0.0003886127,-0.000112941896,0.010558603,0.0008157912,0.0007966314,-0.00011383546,0.00083923194,-0.009018682,0.000778949,8.279685e-06,-1.6396067e-05,-0.0014284786,1.8557039e-05,0.00022148034,1.24426715e-05,-1.97944e-05,-0.0009692587,-1.530902e-05,0.00027454738,-1.4117594e-05,-0.0062756157,-0.0014761977,0.0021431295,-0.0014059857,2.7744734e-05,0.00017796281,2.6204849e-05,0.00065498706,0.00018790695,1.9908877e-05
NR3C2,-0.021210715,0.0014783823,-0.0009880026,-6.559577e-05,-0.00089422293,0.0017235373,0.00084844074,-0.027327782,0.00093119964,0.0010113964,0.0033289818,0.0009797798,0.014426926,0.00088048435,-5.469597e-05,-4.5500048e-05,-9.932525e-05,-3.4778215e-05,0.00033646927,0.0001498505,0.0018931177,3.824028e-05,5.646861e-05,0.0002439184,6.628933e-06,-0.00036722957,3.944263e-05,0.00065858976,-0.000628473,0.0007152411,-0.0002978916,0.00030835927,-0.00022154028,-0.00070304924,-0.0005078651,-0.00016471127,-0.0007902562,-0.0016252022,-0.000725611,0.0005821685,-0.0006756548,-7.389767e-06,-0.00037603546,-0.00089098566,0.00065364817,0.00042367968,-1.1531057e-05,0.00071349915,0.0017090591,0.00065930653,0.0006725986,-0.0002684613,0.00029118956,-0.00012861149,-0.0007071922,-0.0005048468,-0.00014611926,-0.0008141493,-0.0016506045,-0.00069035013,-0.009235337,0.00019686653,0.0038889796,0.00028151186,0.00027005345,-0.0052719167,0.00024100984,-0.003915883,0.0002591347,0.00020964691,0.0014321952,-0.00030876652,-0.00016739455,0.00014431929,-0.00038748115,-0.00094043254,-0.0003067352,0.022803113,0.00015745463,0.00060562266,-0.0013122641,0.00020757108,-0.01868744,0.00011944268,0.0006609692,0.0005089164,0.00015368048,0.00078954385,0.0016612461,0.0007015162,0.00028542214,0.0001703715,0.00051957794,0.0009673308,0.00051312736,-0.012152816,0.00015628037,0.004816252,0.00014243086,0.0007248723,0.0017773135,0.0008046914,0.0045773587,0.0016741814,0.00064957154
NRG1,-0.0018259502,0.00015077244,0.00084676896,-0.00083600916,0.0008588821,0.0007518083,0.00044617485,-0.0043129614,-0.0008597117,-0.00052094605,-0.00021732888,-0.0009179219,0.0042073494,-0.0008592092,-6.6760374e-05,-5.8259386e-05,-2.4300987e-05,-5.0978393e-05,0.0009854899,1.1842406e-05,-0.001083788,5.382236e-05,5.7009816e-05,0.00038038174,2.078376e-05,0.0012278603,4.915499e-05,9.40843e-05,-4.5255703e-05,9.181845e-05,0.00012408376,-1.14857785e-05,0.0013291305,-9.399634e-05,-6.477475e-05,0.00041918192,-7.627532e-05,-0.0005876984,-8.926433e-05,4.560981e-05,-4.2114756e-05,-0.00068532536,-4.3014097e-05,-0.0005668526,4.4366796e-05,1.3237945e-05,-0.0006145259,3.857568e-05,-0.00021939649,4.451478e-05,8.618819e-05,0.00019314843,-3.2169457e-06,0.0012505435,-9.125592e-05,-6.454759e-05,0.00045177081,-6.742732e-05,-0.00051563315,-8.7918044e-05,-0.0022574218,0.00085018645,0.00093437254,-0.00016882499,0.00019502405,-0.0045725475,-0.00010406712,-0.0010056101,-0.00020690521,-3.8968945e-05,-0.0003765193,7.6104893e-06,2.6455164e-05,0.00049552135,-2.5039599e-05,0.00075634435,2.888579e-06,0.005037428,-0.0012878363,-0.0011761768,-0.0019587432,-0.0015119076,-0.0041969465,-0.0012419603,8.7928354e-05,6.4447304e-05,-0.0004421307,7.691156e-05,0.0005463072,9.0357105e-05,4.9456303e-05,-0.0001751482,6.3874424e-05,0.0006784524,5.7830992e-05,-0.0010594435,-0.0004605183,0.0003575092,-0.00045562664,7.705316e-05,0.0005673039,7.0366244e-05,-0.0003603526,0.00050247234,7.73933e-05
NRG3,0.00826413,-0.00012125777,-0.00035327332,0.0004340329,-0.00036578966,0.0006168636,-0.0002825086,0.031496093,0.00035562378,0.00020694472,-0.000554346,0.000404709,-0.009739104,0.00036469218,-5.6414294e-05,-4.2294836e-05,-6.353464e-05,-3.2667784e-05,-0.00015716685,9.9352656e-05,0.000354488,3.635037e-05,2.8579123e-05,0.0005514662,1.7681514e-05,9.009722e-05,2.9773757e-05,-0.00013562401,0.00016259665,-0.00014626225,-0.0006367306,-0.00010661189,0.0015125712,0.00014173925,9.793698e-05,0.0009484629,0.00016648545,0.00011059923,0.00015002483,-0.000110015506,0.00017180596,0.0006524195,1.8858427e-05,-0.0015032177,-0.00016744713,-0.00013422976,-0.0011931778,-0.00017958443,-0.00010763806,-0.00016665363,-0.00014782864,-0.0006500013,-9.847144e-05,0.001547708,0.000147648,0.00010259076,0.0009917798,0.00017737993,0.00011202711,0.0001488813,-0.014856341,-0.00037853545,0.001999717,0.00064888626,0.00036710536,-0.0031537027,0.0006575874,-0.005936348,0.0006493455,9.947684e-06,0.00085510814,0.000103598184,8.303081e-05,0.00085629855,8.264186e-05,8.5153275e-05,9.7440665e-05,0.030971559,-0.0015369735,-0.00090217916,-0.0023043442,-0.0015818129,-0.029348627,-0.001549825,-0.00014582,-0.000100855075,-0.0009805535,-0.00016679453,-0.00011281674,-0.00014784101,-4.3436074e-05,-0.00047521052,-0.00010387506,-6.0564416e-05,-0.000108690445,-0.019002236,-0.0010142224,0.012225021,-0.0009964021,-0.00017012734,-9.3158735e-05,-0.00017439903,0.011045833,-0.00010951254,-0.0001523672
NRIP1,-0.010146255,1.5490074e-05,0.0003337879,-0.00033185678,0.00033830717,0.00016894993,0.00016749736,-0.012942303,-0.000339074,-0.00021485334,0.00054616336,-0.00037827314,0.008896735,-0.00034269327,9.373102e-06,8.531121e-05,7.596644e-07,7.8577e-05,-0.00011757267,-8.7399065e-05,-0.000593543,-8.183285e-05,-7.8888916e-05,6.678505e-05,-9.472971e-05,-0.0004648346,-7.150037e-05,-4.304347e-05,-8.343129e-07,-5.426638e-05,-0.0003315988,4.9169375e-05,0.00090748974,5.2582644e-05,6.7475215e-05,-0.0008095414,6.3172534e-05,-0.00040934986,5.603606e-05,-5.551505e-06,2.265172e-06,0.0003985882,-1.0550697e-05,-0.00036576638,-1.2835343e-06,-7.895833e-06,0.0007074969,-3.0298584e-06,0.00063752854,-8.382707e-07,-3.8004433e-05,-0.00034649292,4.449936e-05,0.0008602025,4.8839793e-05,6.208319e-05,-0.00081693253,6.289962e-05,-0.00043253816,4.186447e-05,-0.0026229909,-0.00026376036,0.00047897885,0.00034179032,0.00018302636,0.0012377271,0.00035482555,-0.0005436926,0.00034914754,-5.84535e-05,-0.00018728552,-4.721419e-05,-3.8634134e-05,-0.0002991222,-6.341378e-05,-0.00056925416,-4.447143e-05,0.0033926016,-0.00088471523,-0.0007452707,-0.0008571795,-0.0009032701,-0.00331663,-0.00084948074,-3.67559e-05,-6.412892e-05,0.00082204683,-5.978421e-05,0.00042903697,-4.6081466e-05,-4.5236524e-05,0.0005451832,-6.0078317e-05,0.00012379704,-6.257368e-05,-0.00016052865,0.0009205813,-0.0004851828,0.0008107456,-3.31828e-05,0.0004025751,-6.0176542e-05,0.0010731879,0.000433465,-2.6538835e-05
NRP2,-0.012660669,0.00024862736,0.0009967396,-0.0010248076,0.0010126294,0.00020641426,0.00059180625,-0.019047601,-0.0010144897,-0.00059578544,0.0006699715,-0.0010967822,0.011362011,-0.0010153626,-0.000114282164,-3.536871e-05,-5.8645444e-05,-2.7018445e-05,-0.0006525626,5.920326e-05,-0.00034150426,3.0108733e-05,3.9227452e-05,-0.00025871955,8.749434e-06,-0.00013610504,2.5932566e-05,2.9532714e-05,-6.592345e-05,8.1531296e-05,-0.00056965556,2.6119127e-05,0.000985064,-6.987598e-05,-0.00010876747,-0.0005237719,-0.00012427277,0.0006010529,-9.264603e-05,2.2044598e-05,-8.7488144e-05,0.00087341596,-8.509875e-05,-0.0007074946,7.582083e-05,5.137927e-05,0.00065063057,9.119337e-05,-0.0004498179,8.247323e-05,2.4483807e-05,-0.0006116688,2.4176157e-05,0.00096279546,-6.433781e-05,-0.00010429155,-0.0005434732,-0.00012957797,0.0005980871,-4.2518714e-05,-0.00046273295,-0.0007612955,-0.0004187435,0.00059808797,0.00021743214,0.0010290985,0.00061112054,-0.0012082888,0.000616904,-1.6120575e-05,0.00015830391,-2.8582941e-05,6.961522e-06,-0.00045851828,-6.219292e-05,0.00010969885,-3.1084106e-05,-8.960298e-05,-0.0009811724,-0.00073644036,-1.3142756e-05,-0.0010881246,0.0019758267,-0.00096372684,2.1223581e-05,0.00010686825,0.0005346467,0.00011818869,-0.0006028733,5.6726432e-05,2.3931061e-05,0.00028215646,0.00010492831,-0.0004478921,0.000103522085,0.0009476888,0.00058566453,-0.0020113334,0.0005449241,9.73997e-06,-0.00064847013,0.00012153158,-0.00092707475,-0.0006032306,-3.0464755e-06
NRXN1,0.014157311,-0.00022309464,-0.0013322551,0.0013654132,-0.001352908,0.0020329098,-0.0007632375,0.041487068,0.0013441297,0.00083111436,-0.0010574748,0.0014848397,-0.016394092,0.0013575268,-9.08072e-06,0.000106424784,-9.088715e-05,0.0001053973,-0.00017699029,3.5067365e-05,0.0010698985,-0.00010602628,-8.006166e-05,-0.00090764515,-0.00012222755,-0.0005289077,-8.334064e-05,0.00018097553,-0.00027349178,0.00024443687,-0.00059214974,0.00020658015,-0.0013519913,-0.00022228135,-0.00016272959,-0.00061071804,-0.00028042166,0.00030660137,-0.00025516524,0.00022059098,-0.00030871743,0.00062124536,-0.00020412133,0.0005143996,0.0002846824,0.00018064538,0.0010849608,0.00031243512,4.510362e-06,0.0002898252,0.00019423105,-0.0006059146,0.00019882456,-0.0012717524,-0.00023161063,-0.00016530357,-0.00067283143,-0.0003038926,0.00027516574,-0.00021272646,-0.014670362,-0.0003694835,0.004378176,0.00060534594,0.0003374198,-0.00869574,0.00064165413,-0.0053349053,0.00060678786,5.4768905e-05,0.00033884702,-0.0002089851,-0.00012415959,-0.0010099682,-0.00019826896,-0.0002663488,-0.00020297134,0.030485982,0.0013041365,0.0011401345,-0.0031946085,0.0013585915,-0.028857961,0.001254314,0.00016652196,0.00016490866,0.0006542665,0.000277241,-0.00028936847,0.00022777478,4.763276e-05,0.00016355119,0.00016290472,-0.00032913682,0.00016796212,-0.019728659,0.00065064325,0.010680171,0.00067932805,0.00017176785,-0.0003174917,0.00029871397,0.012651375,-0.00027632114,0.00015094987
NRXN3,-0.006889228,-0.0004238739,-0.00059897004,0.0007995438,-0.00063314295,0.0020252967,-0.00059373776,0.00035704166,0.00062317174,0.00028484312,0.00130869,0.0006537787,0.005234336,0.00063975074,8.451827e-07,-6.5455984e-05,3.786938e-05,-6.644053e-05,-0.00052228296,4.834302e-05,3.0268024e-05,6.494944e-05,1.900691e-05,0.00026500953,1.7477474e-05,0.001071237,7.144182e-05,0.0002374013,-0.00013970415,0.00022048937,0.0001242831,3.0032046e-05,2.4279158e-05,-0.00022800278,-0.00015041721,-0.0012560238,-0.00020982084,0.0009980944,-0.0002153708,0.00012680884,-0.00013503934,0.00018474256,-2.2517548e-05,8.782051e-06,0.00013921339,9.576609e-05,0.0009712415,0.0001388478,-0.001462835,0.00013571608,0.00022782048,9.138903e-05,2.255869e-05,1.4518517e-05,-0.00022405862,-0.00014993598,-0.0012491455,-0.00019989393,0.0010615551,-0.00022137995,-0.0100336075,-0.00035638365,0.004545018,-0.00010358776,-0.00021162462,-0.0059806984,-0.00013900702,-0.0034553637,-8.7832e-05,8.3994746e-05,6.3971925e-06,-2.6548183e-05,-2.614879e-05,-0.00028038333,-5.5782417e-05,0.0012078942,-2.4830611e-05,0.025300058,-1.9972373e-05,1.2611128e-05,-0.002212632,3.3555996e-05,-0.02085652,-1.0181385e-05,0.00023898852,0.00015125432,0.0012617249,0.00021345961,-0.0010425369,0.00022358392,0.00013181884,0.0009123944,0.00015517729,-0.00042398827,0.00014500275,-0.012380489,0.0013651326,0.005532325,0.0012570455,0.0002417697,-0.0010751009,0.00020200723,0.0048155137,-0.0010713876,0.00022781974
NSDHL,-0.00841213,-2.574347e-05,0.00048257288,-0.00040060657,0.0004839121,-0.00097050663,0.00016485043,-0.011587709,-0.00048700406,-0.0003280966,0.0008512167,-0.0005128712,0.00558169,-0.0004821777,-2.682865e-05,-6.289283e-05,7.5183007e-06,-5.0682476e-05,0.0003801411,-8.910734e-06,-0.0008345261,5.8317823e-05,9.139135e-05,-0.0003306319,9.556091e-05,-0.00034888028,2.452254e-05,-2.0031997e-05,3.0278818e-05,-1.1184139e-05,-0.0021066202,-8.0955426e-05,0.0006061139,1.1425857e-05,5.648549e-06,0.00034586174,3.0163254e-05,-0.00015799447,1.2202816e-05,-5.2124153e-05,5.028062e-05,0.0016557515,3.297135e-05,-1.570867e-05,-3.3567376e-05,-4.477064e-05,-6.0678674e-05,-5.329176e-05,0.00028769101,-3.6031764e-05,-2.0030917e-05,-0.0021099932,-5.0653434e-05,0.00055781455,1.3525119e-05,8.443939e-06,0.00032435037,3.8166378e-05,-0.00016748125,1.8186707e-05,0.00074801274,-0.00054006843,-0.00083330023,0.0021140391,0.00143192,0.0015517486,0.002258148,-0.00058442925,0.0021049005,-5.6677356e-05,-0.00043945477,6.844321e-05,7.643044e-05,-0.00015191009,0.00012583999,-0.00033561696,5.8658126e-05,-0.0005131895,-0.0005785401,-0.000592653,0.0003811151,-0.0006061979,0.00058929325,-0.0005433513,-2.795239e-05,-7.628229e-06,-0.0003358491,-2.9098403e-05,0.00016053306,-1.5161561e-05,-3.2706634e-05,-0.0002993133,-1.147171e-05,2.1974285e-05,-1.1739595e-05,0.00014235466,-0.0002992491,-0.0020557258,-0.0003148688,-5.2085365e-05,9.582183e-05,-3.397007e-05,-0.00090059417,0.00016288819,-4.226526e-05
NT5E,0.0025559987,-0.00032087252,6.5236156e-05,0.00013866146,4.4816297e-05,0.00086290046,-0.00023038404,0.005444464,-5.267912e-05,-0.00012865158,0.0011594918,-7.086323e-05,0.0009485348,-4.1664516e-05,8.768141e-06,0.00015757493,-3.985455e-05,0.00014679882,-0.00036874306,-4.1592168e-05,4.582745e-05,-0.00015243806,-0.0001479381,-0.00021822493,-0.0001573543,0.00021949313,-0.00014440925,-0.00011859712,7.39127e-05,-0.00018102964,5.7138364e-05,4.470482e-06,0.0008306693,0.00016348346,0.00025512863,-0.00082683924,0.00029371429,0.00050931127,0.00019578042,1.2726943e-05,0.000119972654,0.0001613608,1.0479388e-05,-0.0006527163,-9.181929e-05,-0.000110053574,0.0008429504,-0.000121226956,-0.00047568273,-0.00011069157,-9.6381176e-05,3.2755772e-05,2.922913e-05,0.0008114618,0.00014689233,0.00023263837,-0.0008378853,0.00030994206,0.00051068,0.000116187075,-0.0014140952,-0.00025307923,0.0011510608,-4.3623735e-05,-0.00012937126,-0.001517517,-3.5638757e-05,0.00053647236,-2.8659237e-05,-2.0760876e-06,0.00028745376,-1.3008014e-05,-1.870371e-05,-0.00049272703,2.6573478e-05,0.0003015527,-1.8134046e-05,0.0013512694,-0.00082838663,-0.00049912336,0.0013230931,-0.0007835357,0.001744191,-0.0008069515,-0.00010030993,-0.00023722339,0.00084277574,-0.00027584887,-0.0005152134,-0.0001363221,-6.754068e-05,0.000498566,-0.00021169972,-0.00026315523,-0.0002444402,0.00080594904,0.00091014773,0.0011633171,0.00084274757,-0.000107159554,-0.00048181607,-0.00029215435,-0.00033746063,-0.00050594495,-6.66479e-05
