,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27
TBX15,-0.010805473,0.014954665,-0.0022820858,0.005362314,-0.008674588,-0.004979021,-0.006405833,0.003888454,-0.010525597,-0.028053245,0.000325325,-0.0015167905,0.016552348,0.0018820378,-0.0024846124,0.0042998404,0.0023446844,0.0068249227,0.0053170547,0.015508618,0.010260979,-0.0088445265,0.0015577736,-0.006678854,-0.0036761707,-0.0021201442,-0.0047832327,-0.008216965
TBX2,-0.0015313005,0.00075768883,0.0009186067,0.001624491,-0.0024511416,-0.0019735303,-0.0004780902,-0.004300277,-0.0024393764,-0.0032247866,0.00025736258,0.00044536628,-0.00048693368,0.0013274392,-0.0013474476,0.0006154225,0.0018680361,0.0019491542,0.0008582454,0.005335399,0.0050063776,0.0010071159,0.0009821535,-0.0019705126,0.00010313113,-0.0009580736,0.00013617093,-0.0011071701
TBX4,0.00020406864,-0.00039896226,0.00057262083,0.0024257135,-0.0022661872,-0.002127229,0.0021628712,0.00022753507,-0.0014284218,-0.0018302617,-0.002897715,-0.0018465907,-0.0007563059,-0.0010018683,0.00047508877,0.0014032777,-0.0010195639,0.002076772,-0.0018756114,0.0028233922,0.002669929,0.0008297599,0.0012545094,0.0013744258,-0.0003102364,-0.00021316543,-0.000106858766,0.004384415
TCERG1L,-0.0018615221,0.0007477564,0.0023623956,0.0024520715,0.001776368,0.0022194176,0.0022502819,0.00090593274,-0.001410245,0.0002820298,0.004435199,-0.0011232706,0.0012158544,0.0007568537,-0.0039004795,0.0016177553,0.0019487512,0.0030891781,-0.005330546,0.004013561,-0.00024541738,-0.00066279,-0.0007572621,-0.0027950315,-0.0031718258,-0.00015854341,0.00027799103,0.010773282
TCERG1L-AS1,-0.0027158153,-0.0010192064,0.0005613187,0.0034087051,-0.0010065942,-0.00084390014,0.00043715307,-0.0011054629,-0.003561506,-0.005335843,0.000503427,-0.0007222802,-0.0011065002,0.0019879073,0.0017220418,0.001115658,0.0007953403,0.0029966205,0.0016351023,0.0045405873,0.005024812,0.0016920259,-0.00018712335,-0.0033544682,0.0045682914,-5.0172377e-05,0.00033130613,0.0014261869
TCF21,-0.0009836907,0.010528026,0.0054055853,0.009548218,-0.009944501,-0.007316222,0.0061287647,0.0031547977,0.003008986,0.008623244,0.0018615011,0.0116691645,0.023279617,-0.0034075705,-0.010078183,0.0003449313,0.0012392267,0.0040550344,-0.005005875,0.0056581018,0.011436255,-0.0058678496,0.0050311023,0.005594016,-0.019818494,0.009461986,-0.01888207,0.005625955
TCF23,0.00048321846,-0.0019760511,-0.000577803,0.00075387594,-0.001256787,0.00041216356,-0.0012958326,1.0404594e-06,-7.060343e-05,0.0006095714,-0.0013158466,0.00061972765,-0.0013446056,8.4552594e-05,-0.00033974592,-0.00020915571,0.0002812943,-0.00038880395,-0.0023892673,-0.00049956667,0.00021905456,0.0007835597,0.000309383,0.0004165405,0.0011243053,-0.0004501025,-0.00049264194,-0.0013823876
TCF24,-0.00028042373,-0.0007424228,-0.0012126183,0.0002739428,0.0029200974,0.0009424493,-0.0007412693,0.0013000696,-0.00013042212,0.0008362053,0.0021137816,-0.00086843,-0.0009424015,0.0006125583,0.0010751379,-0.000659629,0.0010012222,-0.0011563312,0.00050692004,-0.0018347204,-0.00066764164,0.0016636157,-0.00047687086,-0.0017561503,0.0014076999,0.00066250126,0.001237831,-0.0008913362
TCF4,0.007357466,0.0029127856,0.009365227,0.019680034,-0.0031687454,-0.003380143,0.033171162,0.0023304168,-0.0039672493,-0.012550546,0.0046546552,-0.0039267135,0.0049322075,0.00414162,-0.021862527,0.0050986377,0.0032911478,0.005868483,-0.06878496,0.014868701,0.003656984,-0.020317411,0.002909246,-0.008131661,-0.0010879398,0.0021064107,-0.0064976676,0.051018372
TCHHL1,-0.00013588846,0.0025059795,0.0008377227,0.0006902397,0.0016306872,-0.0027310632,-2.859115e-05,0.0023447517,0.0004766272,-0.0019073602,0.0012759023,-0.0035797122,-0.00042342386,-0.00025447877,-0.0009464963,-0.0013872698,0.0015822587,-0.0012231134,0.0025819251,-0.0043872367,0.0049910154,0.0023031987,-0.00158258,-0.002100587,-0.0006616633,0.0016210431,0.0018132989,-0.00026954687
TCL1B,0.0002474708,-0.00075312436,0.0017873793,0.0023330906,-0.0012942569,-0.0010515408,0.0016198689,0.0016281374,0.00096049515,0.0005827633,0.000434601,-0.0008401254,-0.0022323558,8.386488e-05,-0.0016828693,0.0006813008,-0.0006667032,-7.196942e-05,-0.0018137879,0.0009644781,0.0006722521,0.00020643898,0.0010182877,0.000395897,3.5299585e-05,0.00031290346,0.00010435271,-0.00021114755
TCTE1,-0.0016200572,4.049831e-05,-0.00012219933,-0.00033237028,0.00022860039,0.002342409,-0.0013382657,0.0015885615,-0.0003990517,-0.00019465972,-0.0005979148,0.001457877,0.004395582,-0.00016382689,-0.00029854703,-0.0011681828,0.0004936993,0.002012527,0.0013836279,-0.0012284794,-0.00094704825,-0.001125743,-0.0018668681,0.00026168415,0.00029435242,-0.0007522217,-0.001623071,0.002440215
TEAD1,-0.0032731914,0.021747239,0.008889448,0.018888209,-0.010556097,-0.0072411937,0.01812976,0.0031867777,-0.004969954,-0.02540697,0.0039019536,-0.0044284156,0.023429843,0.0029419004,-0.01903535,0.0038018106,0.003414118,0.0067491163,-0.042743217,0.019924572,0.002453176,-0.011996187,0.0031383305,-0.007385373,-0.010515812,0.0031912616,-0.0074703884,0.04084771
TEAD4,0.00036427626,0.0056122513,0.0025395274,0.0071498873,-0.002528128,-0.005086983,0.0080195675,-0.00025713578,0.0013122832,-0.0067502824,0.0030337686,-0.0037129547,0.0009801936,-0.0004398967,-0.00072732137,0.0043205284,-0.004055406,0.0014857728,-0.014831877,0.0046651657,0.004795467,0.0012747472,0.0026507843,-0.004570937,-0.0029527827,-0.0006219443,-0.0024172307,0.012496933
TEDDM1,0.003615179,-0.0013281988,0.0012804768,-0.0014486612,-0.0024547377,-0.00024916942,0.0048434907,0.0047164657,0.00011097955,0.003674667,0.007108977,-0.0011839443,0.0015015092,0.0021728543,-0.0008015847,-0.0024799681,0.0037418974,-3.427807e-05,8.408209e-05,0.0017629818,-0.002026526,-0.0041422807,-0.002314159,0.00045186203,0.0018818775,0.001965998,-0.0002286893,2.5943345e-05
TEKT1,0.001234874,0.0016087401,0.00059121,-0.0012977582,-0.0013910829,0.00013695484,0.0017022635,-0.0035390395,-0.0014785274,-0.0029877988,-0.0011267562,0.0028721497,0.0005877805,-9.211654e-05,0.0005232695,-0.00031193218,0.0012598448,0.001576056,0.0007691116,0.0022270833,0.0020857444,-0.0007213755,-0.0016131524,0.00028153657,0.0023699284,-0.002008094,0.00061954465,0.0017389333
TENM1,-0.0031829826,0.002266545,0.0005153152,0.0051452615,-0.0023794149,0.00016899875,0.0034160228,0.008320757,-0.002662781,-0.004376191,0.0021403523,-0.0040698703,0.0079690805,-0.0028285044,-0.0053926,-0.0004284972,0.0034589623,0.00589093,-0.009446039,0.0031125837,0.00063410914,-0.0039975797,-0.0009473406,0.0022414909,-0.0050281994,-0.0012651272,0.0029725304,0.012775775
TENM2,-0.0029780471,0.006617018,0.00036719398,0.0045296396,-0.0034204507,-0.0012884275,0.0036436117,0.0014142258,-0.0017021432,-0.009260764,-0.002563234,-0.0007030874,0.009991831,-0.0015162699,-0.0007759123,0.0009958054,0.0003826561,0.0021005021,-0.0058948183,0.005851584,0.0026168406,-0.0029927455,-0.0011634162,-0.0015073742,-0.0022012254,-0.0017725307,-0.0036793952,0.009573182
TENM3,-0.0011157064,0.008862596,0.008543554,0.017251784,-0.003030221,-0.0034788307,0.018264392,0.0039214888,-0.0040819957,-0.013542782,0.00231112,-0.0044197296,0.010774793,0.0006026113,-0.01317909,0.0049028923,-0.0012676374,0.0129885245,-0.029854866,0.010229234,0.00035526123,-0.008567731,0.0033932114,-0.006158855,-0.0069814813,0.0010104327,-0.004338652,0.032806344
TENM4,-0.0031503877,0.00799462,0.0044828313,0.012713337,-0.006236693,-0.0031300702,0.012647577,-0.00042068856,-0.0020387764,-0.00994222,-0.0014033988,0.0019448843,0.01242158,-0.0029686256,-0.004459104,0.0028732372,-0.00044045554,0.007303698,-0.020252017,0.006313376,0.0049925465,-0.005359017,-0.0011442186,-0.0016002655,-0.0036410408,-0.0027102432,-0.0056372928,0.027305773
TESPA1,0.0014561045,0.00123644,0.0011709767,-0.00076509156,-0.001985735,-0.0011773213,0.0018568351,0.0006600983,-0.00083616574,0.00071112736,-0.00043532872,0.00019525387,9.5063835e-05,-0.00023069768,-0.0014158606,0.00055995735,-0.00036729805,0.0023724658,-0.0011790692,0.00036600072,-0.0004342749,-0.00317687,-0.00037641748,0.00025171108,-0.0017986842,-0.0004687009,-0.0015987627,0.0020908855
TEX14,0.0007216585,0.00020758317,0.0005239855,0.0014728248,0.0020910345,-0.0009418425,0.0029432953,0.0025596619,-0.00017420719,0.00056019716,0.0062223603,-0.0025379267,-0.0029486096,-0.0011153534,-0.0009913335,0.0029334715,-0.000679433,0.0017943301,-0.0020868934,-0.0027430914,0.0005534856,-0.0015649984,0.0008289033,-0.0016113045,-9.5765725e-05,-0.001755123,0.0036457595,0.0025429553
TEX28,0.0019430926,0.0012721262,-0.00071174075,-0.001694079,-0.00014234053,-0.0009276158,0.0015503676,-0.0018971101,-0.0011975348,-0.0027116963,-0.0007716628,0.0013060519,-0.00042844,-0.000714704,8.954666e-05,6.846885e-05,-0.0001968753,0.0007757762,0.00075622025,0.00015416292,-0.00028387093,-0.0022550232,-0.0016770053,0.0017177961,-0.0008558212,-0.0010973031,-0.00034329438,-0.0004857347
TEX37,-0.0020912199,0.00043988207,0.0011446024,0.0028216685,-0.00076574594,-0.0015596821,0.0007067077,0.0009763607,-0.0003207531,-0.00016319435,0.00074783975,-0.00210121,0.00030711893,0.0004354936,9.373612e-06,0.0004866736,-0.00087862305,0.001208284,0.00020863509,0.0017776655,0.00064517825,0.00026390853,0.00019321447,-0.0006614919,-0.00032649442,0.001775634,0.00048132153,0.001671648
TEX41,-0.00047899704,0.0020307768,0.00095955667,0.003965322,0.0026473096,-0.0020617275,0.004618453,0.0012669667,0.0031697883,-0.000464872,0.0037465028,-0.002566012,0.004432079,-0.0018668866,0.0016326277,0.002939379,-0.005583242,0.0013807314,-0.009716081,0.00076935644,-0.0009752852,0.0026938033,-0.0013589157,-0.0021452256,-0.0027150707,0.00062250055,-0.002206158,0.013679044
TFAP2A-AS1,-0.0006731685,-0.000120059216,2.882999e-05,0.0015982385,-0.0007162935,0.0016607733,0.0004055971,-0.0005889566,-5.3285068e-05,-0.001457305,-0.0007541767,0.00073068787,-0.0008492566,-5.2013245e-05,0.00086924946,0.00013197985,0.00016700868,-6.901322e-05,-0.001069473,-0.00017843852,0.0010531924,0.0020710772,9.116271e-05,-0.00019351438,0.0017771289,-0.0005717629,0.00021515274,0.00093839964
TFAP2B,-0.008281602,0.010554197,0.006001055,0.0064394996,0.008022303,0.0023102239,-0.0021693192,0.019597977,0.0033987882,-0.02452911,0.010106152,0.008250967,0.016832387,0.0074097,-0.010603952,0.0008296169,-0.001617365,0.011215701,0.002214978,-0.009674689,-0.005163996,-0.005991831,-0.013249228,-0.0028880606,0.007113662,0.0050701457,-0.0050259675,-0.0049745846
TFF3,-0.007019389,0.011437486,0.00065067306,-0.008139092,-0.006316824,-0.0015726414,-0.015994113,0.0033004875,-0.003590667,-0.017936729,-0.0027690611,0.0009198732,0.0028854478,0.003105912,-0.0029563154,-0.0008200169,0.002458593,0.001038032,0.017376078,0.0066716513,0.0012064972,0.0012113736,-0.00040099034,-0.0033383355,-0.0013398115,0.0007580924,-0.0045138365,-0.013164892
TFPI,-0.010964796,0.013805317,0.0010545296,0.0026937944,0.0021542083,-0.0016627983,-0.010093555,0.032014735,-0.005020619,-0.0352574,0.009206955,-0.008929769,0.020811575,0.0037778935,-0.0042618946,-0.004340177,0.004473868,0.01173487,0.009399184,-0.006546773,0.009864926,0.0020214033,0.0009963707,-0.0022878926,-0.013654354,-0.0036224402,-0.0047155316,-0.009547927
TGFB2,-0.0016474642,0.0065031755,-0.002057193,-0.0031557549,-0.0024934858,-0.0024857332,-0.0034742132,0.013481973,0.00131917,-0.009845012,-0.0026200006,-0.00511834,0.008863659,-0.0035573193,-0.0009361247,-0.00019020376,0.0009949347,0.0020742265,0.0023654434,4.66385e-05,0.00889894,-0.002138327,-0.0032166545,0.0028190727,-0.00034817134,-0.0030102576,-0.001111004,-0.0017249401
TGM6,0.0014797013,0.00070897094,-0.0014221071,-0.0024001433,0.001644817,0.00058573653,-4.373195e-05,-0.0007934037,-0.00077842525,-6.2620384e-05,7.967173e-05,0.000480382,0.00038257084,-0.00027622527,0.0012190625,0.00040329059,4.454665e-05,0.00092189276,0.0020143068,-9.332259e-05,-0.00041807906,-0.00022297564,-0.0011320425,-0.00062698306,0.00094821706,-0.0007173046,0.0005008607,0.00086125487
THBS1,-0.000677752,0.0055295196,-0.00042103327,0.00024085636,-0.002038433,-0.0018572814,0.00037162052,0.003593294,-0.0015104634,-0.010043264,-0.00018184863,-0.002437948,0.0021416198,-0.00051759445,-0.0011204488,0.0007654121,-0.0007274528,0.0027243926,-0.0025792841,0.005306079,0.0033166872,-0.0011033523,0.0001458798,-0.00046755315,-0.0019543879,-0.00033061963,0.00059769314,0.002738565
THEG,-0.0015746462,0.0019385772,0.0011782713,0.002201791,-0.0008763993,-0.0016037482,0.00031673958,0.00067490805,-0.0040882207,-0.0054220534,-0.0016420202,-0.0025877017,-0.0015066348,0.0009843499,-0.0016204582,-0.0017118007,0.0032913338,0.0030544088,-0.0007853096,-0.0010520839,0.0058087646,0.0014403651,-0.004372996,-0.0026511413,0.0052998466,0.0009450102,0.00059712667,0.002755904
THEM6,-0.0005583148,0.0001572389,-0.0002459995,0.002088419,-0.0005047336,-0.0008835053,0.0005161668,0.00015592248,0.00041920852,-0.00112675,0.0002838855,-0.0013744876,0.00044805842,0.00092382036,0.0011707899,0.0010705745,-0.0014337127,-0.0014094885,-0.0025579964,0.0012052264,0.0008359672,-6.0097405e-05,0.0019394172,-0.0018442892,0.0006032373,0.0013125647,-0.0015333553,-0.0008850473
THPO,0.002366479,0.00057900697,0.001122,-0.0020348537,-0.0005036082,0.00018130252,0.002256693,-0.0010405871,5.8997102e-05,0.0016553943,0.00042858443,0.0001867307,0.0006098741,0.00011409449,-0.0020740675,-0.0009114021,0.0014932567,-0.0004827794,-0.0005198724,-0.00085562054,-0.0009615674,-0.002930145,-0.00014996677,0.00014212022,-0.0022368832,-0.00031050498,4.8532478e-05,0.00013980563
THRB,-0.00858248,0.006712396,0.006712935,0.017496653,-0.0011373676,-0.0024174354,0.012095483,0.0022612861,0.0024860117,-0.0067332024,0.0034912159,-0.0012116292,0.0053251702,0.0004784659,-0.0075903726,0.0028674116,-0.0015252995,0.012348273,-0.027485076,0.007012992,0.0022202567,-0.00158365,-0.0027601526,-0.0017684486,-0.0038558405,-0.0019065681,0.0007281653,0.043505955
THSD4,-0.0009782884,0.0012307623,0.003143564,0.012962436,0.00044337873,-0.0033763945,0.011616392,-0.0027240927,0.0006986905,0.0010518597,0.0043373657,-0.0015422545,0.00012038828,-0.0012757343,-0.0025780632,0.0039265533,-0.0034422774,0.0058988766,-0.023695868,0.004139561,-0.0003691896,0.0004805652,0.0005330072,-0.0025651252,-0.004560047,0.0019080805,-0.0012728695,0.02537307
THSD7A,-0.003949501,0.0035664488,0.00498001,0.010267836,-9.510202e-05,0.001097322,0.0066146185,-0.0008663814,-0.0010352774,-0.006599192,0.0012689461,0.0023402472,0.003463862,0.0012417992,-0.0070355786,-0.00036199647,0.0023746404,0.0072954055,-0.017407296,0.004927266,0.0011794956,0.00043327123,0.0006286229,-0.0023302347,-0.0038119676,-0.0008621046,-0.004402715,0.025632245
THSD7B,-0.00046758857,-0.00030838672,0.0009998652,0.0061060926,0.0017020357,-0.0012525216,0.0072697746,7.3814263e-06,0.0019982522,0.00027710485,0.0010828568,-0.0020086528,0.0029441249,-0.0018794448,0.0029818069,0.0013146043,-0.004642772,0.0032558278,-0.01349307,0.0009014482,0.0017175281,0.0013224754,-0.0005433798,-0.00052329135,-0.0005738726,1.9178513e-05,-0.00021936909,0.016967854
TIAF1,0.0012482133,0.0016066717,-0.00048223062,-0.0032898798,-0.0018429079,-0.00021296955,-0.0013733734,0.0031652886,-0.00043626546,-0.0018897409,-0.0021226655,-0.00022181659,0.001800937,0.00017017749,-0.000301024,-0.00034653587,0.000969777,-0.00018958552,0.0012554238,0.0018216257,0.0013416737,-0.0013575458,0.0008472048,-6.277399e-05,-0.000858812,0.00018204738,-0.000657123,-0.0008332197
TIAM1,-0.0018159266,0.004362163,0.0018413876,0.009985496,-0.004498321,-0.001603642,0.010151369,0.0027594203,-0.0032727187,-0.006738012,-0.0023371878,-0.0011126299,0.0050440626,-0.0032878984,-0.0038514747,0.0016192944,-0.00071231823,0.007177098,-0.019855455,0.007821164,0.0015079017,-0.0039069774,-0.0008279273,0.001553997,-0.0031437732,0.0002577539,-0.0019929036,0.024363982
TIMP3,1.2064427e-05,-0.003130529,0.0017817813,0.008904524,0.0020837763,-0.0005338523,0.0088454895,-0.0026825473,-0.00072762935,0.0015522874,0.0051340624,0.004201171,0.0013263035,-0.0013902113,0.0020425057,0.0012644012,-0.0016243565,0.0021453397,-0.01237083,0.0018652956,0.0056011756,0.0011969979,-0.0012189674,0.0002606627,0.001104302,0.0022284463,-0.0008609737,0.014389372
TLE4,-0.003803988,0.0063732616,0.0010067625,0.0076864217,-0.0013516454,-0.0019974974,0.004417305,0.009108839,-0.00020161463,-0.010858474,-0.0015710739,-0.0038757727,0.0104463,0.0013577634,-0.0064861095,0.0003581782,0.0011011249,0.0029362647,-0.014960169,0.005266256,0.002387929,-0.006804822,0.0019229522,-0.0013044671,-0.0042192778,-0.00061414443,-0.00080666476,0.01652714
TLR1,0.00023095052,0.0008098993,-0.0004981021,-0.0008362967,0.00033356203,-0.00020877221,-0.00040899127,0.00027764586,-0.00018369278,0.0014661412,0.0018435183,-0.000611093,-0.0006407049,0.00081400236,0.00043607998,1.7533346e-05,-0.00050950417,-0.000555743,-0.0001308254,0.00013265757,-0.00096921914,-0.00046444274,0.0002576489,-0.0010450664,-0.0004382895,0.0017015896,0.00068502506,-0.0014038538
TLR9,0.0017987104,-0.00015839441,-0.00088375004,-0.0015494709,0.0013721666,0.00034149355,0.00093564513,0.0015798946,-0.0011795083,0.0011783779,-0.0006280443,0.0005780523,0.0018533667,-0.0005172549,0.0006555345,-4.163832e-05,8.6873806e-05,0.001084279,0.0002679053,-0.00053225906,-0.0005985864,-0.001869325,-0.0012513251,-0.00033561018,4.7348858e-05,-0.0008241885,-0.0010399948,-0.0007710737
TLX1NB,0.0016362235,0.0018522058,-0.0012940129,-0.0034612003,0.0023785625,0.0006077406,-0.0012235349,-0.0009773016,-0.00012621713,-0.0014716354,0.0013657878,0.00027947236,0.0013297376,0.0004379855,0.0009288163,0.00080012577,-0.0009606177,0.00017210054,0.0007317308,0.00037137116,-0.0010818011,-0.0016137145,0.00068830256,-0.00097119494,-0.0007662548,0.00086338277,-0.00036169507,-0.00039794468
TLX3,-0.021650314,-0.004700844,0.0064224955,0.025101535,0.006739552,0.003852717,-0.009776117,-0.035333704,-0.005763443,-0.0066876835,-0.058839224,0.054378383,0.036644533,0.0068190964,-0.095421374,0.11044287,0.0013121148,0.0388498,0.021002876,-0.1457908,0.04815544,-0.08746392,0.2101438,-0.037783083,0.19855636,-0.035316408,-0.0539514,-0.0076572495
TM4SF1-AS1,0.0004785308,0.0027732833,0.00017339038,-0.0020833656,0.00095168967,-0.0010405215,-0.0031939629,-0.0016321718,-0.00042162382,-0.0019331664,0.0005566771,-0.0018811456,0.0070005627,-0.0014223246,-0.004912825,0.0011324446,0.0022006347,-0.0046295323,0.0007465501,0.0013754199,-0.004222587,0.0062939553,0.0012338029,0.0013334842,0.00024155047,0.003239869,-0.0062764175,0.0033186255
TMEFF2,-0.0028606714,0.0030044597,0.0011991764,0.0049601225,-0.0029340547,-0.0035881754,0.002054027,0.00428904,0.0013306045,-0.0050823404,-0.0059425863,-0.004339566,0.00016940708,-0.000898257,0.00047552327,-0.0003279252,-0.0022821445,0.00035686677,-0.005789772,0.0014107081,0.0025244867,0.0029131244,0.0028267456,0.0033871657,-0.0027746016,0.0021270735,0.0016286361,0.009735112
TMEM108,-0.0018530942,-0.0014340515,0.004557611,0.01629061,0.001821424,9.036849e-05,0.012856511,-0.0012170806,0.0013415031,-0.00031756662,0.0062381434,0.0014833725,-0.00016129127,-0.0005400895,-0.00782503,0.0026870638,3.6845853e-05,0.0050181607,-0.027746694,0.003017026,0.0005903205,0.00012813033,-0.0035335503,-0.0035822627,-0.00033406646,-0.0016571826,-0.0004745729,0.02953832
TMEM117,-0.0017396461,0.0025470604,0.0023004415,0.0055887876,0.0004921918,-0.0020257924,0.004726744,0.0061160154,0.0039853435,-0.0036200548,0.0058037634,-0.001153805,-0.00020705022,-0.0021355387,-0.0011488363,0.0021668805,-0.0015786055,0.001661289,-0.00897904,-0.0008274752,0.0028070856,0.0020881358,-0.00131132,-0.0017881498,-0.0006996548,-0.003619076,0.0002671975,0.012431192
TMEM132B,-0.00095913006,0.0022913427,0.0065998635,0.015218649,-0.00082654436,-0.000530347,0.0138313165,-0.0007292708,0.0028135765,0.0013195942,0.0051998594,-0.0002605892,-0.002918778,0.0029169302,-0.0067997025,0.0029084133,-0.0019199084,0.007120303,-0.02677722,0.0071186395,-0.00090527645,0.00041025924,-0.004090217,-0.005403302,-0.0020979473,0.0010547739,0.00060879235,0.031757116
TMEM132C,-0.005583593,0.003205986,0.0019443417,0.0067225755,-0.001955889,0.0012933104,0.00035179104,0.0008049776,-0.004991665,-0.00600423,-0.00033233478,0.0024454803,0.005642601,0.0011209013,-0.008801255,0.00088531425,0.0036557582,0.006014562,0.0023521865,0.006992753,-0.003998545,-0.006478587,-0.0026103004,-0.0039590714,-0.0005414583,-0.0022704802,-0.00052879937,0.0030471126
